scenario,dest,year,edu,nativity,pop
recovery-in-europe,GRC,2045,2,non-eu,37390
recovery-in-europe,GRC,2045,3,eu,11409
recovery-in-europe,GRC,2045,3,native,844611
recovery-in-europe,GRC,2045,3,non-eu,78253
recovery-in-europe,GRC,2045,4,eu,30547
recovery-in-europe,GRC,2045,4,native,725852
recovery-in-europe,GRC,2045,4,non-eu,194805
recovery-in-europe,GRC,2045,5,eu,96121
recovery-in-europe,GRC,2045,5,native,2892561
recovery-in-europe,GRC,2045,5,non-eu,464875
recovery-in-europe,GRC,2045,6,eu,106752
recovery-in-europe,GRC,2045,6,native,3796108
recovery-in-europe,GRC,2045,6,non-eu,416740
recovery-in-europe,GRC,2050,1,eu,1362
recovery-in-europe,GRC,2050,1,native,42245
recovery-in-europe,GRC,2050,1,non-eu,72653
recovery-in-europe,GRC,2050,2,eu,2508
recovery-in-europe,GRC,2050,2,native,65705
recovery-in-europe,GRC,2050,2,non-eu,43309
recovery-in-europe,GRC,2050,3,eu,9599
recovery-in-europe,GRC,2050,3,native,682584
recovery-in-europe,GRC,2050,3,non-eu,85934
recovery-in-europe,GRC,2050,4,eu,25532
recovery-in-europe,GRC,2050,4,native,661910
recovery-in-europe,GRC,2050,4,non-eu,193637
recovery-in-europe,GRC,2050,5,eu,87027
recovery-in-europe,GRC,2050,5,native,2816669
recovery-in-europe,GRC,2050,5,non-eu,497944
recovery-in-europe,GRC,2050,6,eu,101238
recovery-in-europe,GRC,2050,6,native,3953659
recovery-in-europe,GRC,2050,6,non-eu,459826
recovery-in-europe,HRV,2015,1,eu,8667
recovery-in-europe,HRV,2015,1,native,611054
recovery-in-europe,HRV,2015,1,non-eu,9445
recovery-in-europe,HRV,2015,2,eu,1062
recovery-in-europe,HRV,2015,2,native,41235
recovery-in-europe,HRV,2015,2,non-eu,10900
recovery-in-europe,HRV,2015,3,eu,5009
recovery-in-europe,HRV,2015,3,native,30562
recovery-in-europe,HRV,2015,3,non-eu,43092
recovery-in-europe,HRV,2015,4,eu,13347
recovery-in-europe,HRV,2015,4,native,873899
recovery-in-europe,HRV,2015,4,non-eu,95117
recovery-in-europe,HRV,2015,5,eu,18337
recovery-in-europe,HRV,2015,5,native,1599168
recovery-in-europe,HRV,2015,5,non-eu,177749
recovery-in-europe,HRV,2015,6,eu,18814
recovery-in-europe,HRV,2015,6,native,501586
recovery-in-europe,HRV,2015,6,non-eu,119227
recovery-in-europe,HRV,2020,1,eu,4339
recovery-in-europe,HRV,2020,1,native,400335
recovery-in-europe,HRV,2020,1,non-eu,23191
recovery-in-europe,HRV,2020,2,eu,1268
recovery-in-europe,HRV,2020,2,native,27738
recovery-in-europe,HRV,2020,2,non-eu,11939
recovery-in-europe,HRV,2020,3,eu,4200
recovery-in-europe,HRV,2020,3,native,29432
recovery-in-europe,HRV,2020,3,non-eu,37004
recovery-in-europe,HRV,2020,4,eu,12493
recovery-in-europe,HRV,2020,4,native,738779
recovery-in-europe,HRV,2020,4,non-eu,86894
recovery-in-europe,HRV,2020,5,eu,24037
recovery-in-europe,HRV,2020,5,native,1721574
recovery-in-europe,HRV,2020,5,non-eu,199007
recovery-in-europe,HRV,2020,6,eu,18767
recovery-in-europe,HRV,2020,6,native,629361
recovery-in-europe,HRV,2020,6,non-eu,115830
recovery-in-europe,HRV,2025,1,eu,2263
recovery-in-europe,HRV,2025,1,native,194067
recovery-in-europe,HRV,2025,1,non-eu,21601
recovery-in-europe,HRV,2025,2,eu,1511
recovery-in-europe,HRV,2025,2,native,19693
recovery-in-europe,HRV,2025,2,non-eu,11711
recovery-in-europe,HRV,2025,3,eu,3717
recovery-in-europe,HRV,2025,3,native,26844
recovery-in-europe,HRV,2025,3,non-eu,32849
recovery-in-europe,HRV,2025,4,eu,10152
recovery-in-europe,HRV,2025,4,native,650625
recovery-in-europe,HRV,2025,4,non-eu,82916
recovery-in-europe,HRV,2025,5,eu,26520
recovery-in-europe,HRV,2025,5,native,1833105
recovery-in-europe,HRV,2025,5,non-eu,209962
recovery-in-europe,HRV,2025,6,eu,19533
recovery-in-europe,HRV,2025,6,native,709388
recovery-in-europe,HRV,2025,6,non-eu,113306
recovery-in-europe,HRV,2030,1,eu,694
recovery-in-europe,HRV,2030,1,native,2822
recovery-in-europe,HRV,2030,1,non-eu,14640
recovery-in-europe,HRV,2030,2,eu,1396
recovery-in-europe,HRV,2030,2,native,14202
recovery-in-europe,HRV,2030,2,non-eu,11972
recovery-in-europe,HRV,2030,3,eu,3197
recovery-in-europe,HRV,2030,3,native,22280
recovery-in-europe,HRV,2030,3,non-eu,29813
recovery-in-europe,HRV,2030,4,eu,8910
recovery-in-europe,HRV,2030,4,native,562618
recovery-in-europe,HRV,2030,4,non-eu,79227
recovery-in-europe,HRV,2030,5,eu,26954
recovery-in-europe,HRV,2030,5,native,1920675
recovery-in-europe,HRV,2030,5,non-eu,219916
recovery-in-europe,HRV,2030,6,eu,20665
recovery-in-europe,HRV,2030,6,native,805902
recovery-in-europe,HRV,2030,6,non-eu,113949
recovery-in-europe,HRV,2035,1,eu,505
recovery-in-europe,HRV,2035,1,native,2388
recovery-in-europe,HRV,2035,1,non-eu,12975
recovery-in-europe,HRV,2035,2,eu,1365
recovery-in-europe,HRV,2035,2,native,10252
recovery-in-europe,HRV,2035,2,non-eu,12834
recovery-in-europe,HRV,2035,3,eu,2795
recovery-in-europe,HRV,2035,3,native,17695
recovery-in-europe,HRV,2035,3,non-eu,27489
recovery-in-europe,HRV,2035,4,eu,7748
recovery-in-europe,HRV,2035,4,native,469825
recovery-in-europe,HRV,2035,4,non-eu,75526
recovery-in-europe,HRV,2035,5,eu,26372
recovery-in-europe,HRV,2035,5,native,1878642
recovery-in-europe,HRV,2035,5,non-eu,223923
recovery-in-europe,HRV,2035,6,eu,20817
recovery-in-europe,HRV,2035,6,native,850498
recovery-in-europe,HRV,2035,6,non-eu,114249
recovery-in-europe,HRV,2040,1,eu,589
recovery-in-europe,HRV,2040,1,native,2241
recovery-in-europe,HRV,2040,1,non-eu,14579
recovery-in-europe,HRV,2040,2,eu,1250
recovery-in-europe,HRV,2040,2,native,8065
recovery-in-europe,HRV,2040,2,non-eu,14120
recovery-in-europe,HRV,2040,3,eu,2396
recovery-in-europe,HRV,2040,3,native,14696
recovery-in-europe,HRV,2040,3,non-eu,26219
recovery-in-europe,HRV,2040,4,eu,6900
recovery-in-europe,HRV,2040,4,native,394631
recovery-in-europe,HRV,2040,4,non-eu,70078
recovery-in-europe,HRV,2040,5,eu,25142
recovery-in-europe,HRV,2040,5,native,1821104
recovery-in-europe,HRV,2040,5,non-eu,226281
recovery-in-europe,HRV,2040,6,eu,20522
recovery-in-europe,HRV,2040,6,native,894369
recovery-in-europe,HRV,2040,6,non-eu,116033
recovery-in-europe,HRV,2045,1,eu,613
recovery-in-europe,HRV,2045,1,native,2188
recovery-in-europe,HRV,2045,1,non-eu,16181
recovery-in-europe,HRV,2045,2,eu,1266
recovery-in-europe,HRV,2045,2,native,6630
recovery-in-europe,HRV,2045,2,non-eu,16338
recovery-in-europe,HRV,2045,3,eu,2149
recovery-in-europe,HRV,2045,3,native,12520
recovery-in-europe,HRV,2045,3,non-eu,26374
recovery-in-europe,HRV,2045,4,eu,6019
recovery-in-europe,HRV,2045,4,native,332823
recovery-in-europe,HRV,2045,4,non-eu,65173
recovery-in-europe,HRV,2045,5,eu,23730
recovery-in-europe,HRV,2045,5,native,1752330
recovery-in-europe,HRV,2045,5,non-eu,227994
recovery-in-europe,HRV,2045,6,eu,20026
recovery-in-europe,HRV,2045,6,native,939799
recovery-in-europe,HRV,2045,6,non-eu,121097
recovery-in-europe,HRV,2050,1,eu,697
recovery-in-europe,HRV,2050,1,native,2242
recovery-in-europe,HRV,2050,1,non-eu,18309
recovery-in-europe,HRV,2050,2,eu,1181
recovery-in-europe,HRV,2050,2,native,5608
recovery-in-europe,HRV,2050,2,non-eu,19038
recovery-in-europe,HRV,2050,3,eu,1880
recovery-in-europe,HRV,2050,3,native,10824
recovery-in-europe,HRV,2050,3,non-eu,27826
recovery-in-europe,HRV,2050,4,eu,5202
recovery-in-europe,HRV,2050,4,native,280356
recovery-in-europe,HRV,2050,4,non-eu,62383
recovery-in-europe,HRV,2050,5,eu,22045
recovery-in-europe,HRV,2050,5,native,1678371
recovery-in-europe,HRV,2050,5,non-eu,230472
recovery-in-europe,HRV,2050,6,eu,19474
recovery-in-europe,HRV,2050,6,native,986377
recovery-in-europe,HRV,2050,6,non-eu,129272
recovery-in-europe,HUN,2015,1,eu,27181
recovery-in-europe,HUN,2015,1,native,1385821
recovery-in-europe,HUN,2015,1,non-eu,14900
recovery-in-europe,HUN,2015,2,eu,6143
recovery-in-europe,HUN,2015,2,native,43882
recovery-in-europe,HUN,2015,2,non-eu,3048
recovery-in-europe,HUN,2015,3,eu,27136
recovery-in-europe,HUN,2015,3,native,69792
recovery-in-europe,HUN,2015,3,non-eu,10311
recovery-in-europe,HUN,2015,4,eu,57396
recovery-in-europe,HUN,2015,4,native,2467158
recovery-in-europe,HUN,2015,4,non-eu,31118
recovery-in-europe,HUN,2015,5,eu,85858
recovery-in-europe,HUN,2015,5,native,3741214
recovery-in-europe,HUN,2015,5,non-eu,46869
recovery-in-europe,HUN,2015,6,eu,86860
recovery-in-europe,HUN,2015,6,native,1671632
recovery-in-europe,HUN,2015,6,non-eu,39976
recovery-in-europe,HUN,2020,1,eu,23540
recovery-in-europe,HUN,2020,1,native,914689
recovery-in-europe,HUN,2020,1,non-eu,21507
recovery-in-europe,HUN,2020,2,eu,4734
recovery-in-europe,HUN,2020,2,native,33213
recovery-in-europe,HUN,2020,2,non-eu,6932
recovery-in-europe,HUN,2020,3,eu,20695
recovery-in-europe,HUN,2020,3,native,69595
recovery-in-europe,HUN,2020,3,non-eu,12489
recovery-in-europe,HUN,2020,4,eu,52517
recovery-in-europe,HUN,2020,4,native,2061025
recovery-in-europe,HUN,2020,4,non-eu,32848
recovery-in-europe,HUN,2020,5,eu,96629
recovery-in-europe,HUN,2020,5,native,4046150
recovery-in-europe,HUN,2020,5,non-eu,63783
recovery-in-europe,HUN,2020,6,eu,83398
recovery-in-europe,HUN,2020,6,native,1999838
recovery-in-europe,HUN,2020,6,non-eu,46990
recovery-in-europe,HUN,2025,1,eu,13911
recovery-in-europe,HUN,2025,1,native,435589
recovery-in-europe,HUN,2025,1,non-eu,19181
recovery-in-europe,HUN,2025,2,eu,4009
recovery-in-europe,HUN,2025,2,native,28396
recovery-in-europe,HUN,2025,2,non-eu,8876
recovery-in-europe,HUN,2025,3,eu,16106
recovery-in-europe,HUN,2025,3,native,66604
recovery-in-europe,HUN,2025,3,non-eu,14334
recovery-in-europe,HUN,2025,4,eu,50902
recovery-in-europe,HUN,2025,4,native,1831705
recovery-in-europe,HUN,2025,4,non-eu,36628
recovery-in-europe,HUN,2025,5,eu,100821
recovery-in-europe,HUN,2025,5,native,4153864
recovery-in-europe,HUN,2025,5,non-eu,79156
recovery-in-europe,HUN,2025,6,eu,84065
recovery-in-europe,HUN,2025,6,native,2328220
recovery-in-europe,HUN,2025,6,non-eu,54266
recovery-in-europe,HUN,2030,1,eu,1931
recovery-in-europe,HUN,2030,1,native,6673
recovery-in-europe,HUN,2030,1,non-eu,13516
recovery-in-europe,HUN,2030,2,eu,3209
recovery-in-europe,HUN,2030,2,native,23768
recovery-in-europe,HUN,2030,2,non-eu,10845
recovery-in-europe,HUN,2030,3,eu,12354
recovery-in-europe,HUN,2030,3,native,57061
recovery-in-europe,HUN,2030,3,non-eu,16769
recovery-in-europe,HUN,2030,4,eu,47698
recovery-in-europe,HUN,2030,4,native,1560757
recovery-in-europe,HUN,2030,4,non-eu,40736
recovery-in-europe,HUN,2030,5,eu,104758
recovery-in-europe,HUN,2030,5,native,4265035
recovery-in-europe,HUN,2030,5,non-eu,100370
recovery-in-europe,HUN,2030,6,eu,86141
recovery-in-europe,HUN,2030,6,native,2648302
recovery-in-europe,HUN,2030,6,non-eu,65016
recovery-in-europe,HUN,2035,1,eu,785
recovery-in-europe,HUN,2035,1,native,6160
recovery-in-europe,HUN,2035,1,non-eu,14129
recovery-in-europe,HUN,2035,2,eu,2653
recovery-in-europe,HUN,2035,2,native,18787
recovery-in-europe,HUN,2035,2,non-eu,12781
recovery-in-europe,HUN,2035,3,eu,9164
recovery-in-europe,HUN,2035,3,native,48723
recovery-in-europe,HUN,2035,3,non-eu,18889
recovery-in-europe,HUN,2035,4,eu,37781
recovery-in-europe,HUN,2035,4,native,1294361
recovery-in-europe,HUN,2035,4,non-eu,43147
recovery-in-europe,HUN,2035,5,eu,103140
recovery-in-europe,HUN,2035,5,native,4119093
recovery-in-europe,HUN,2035,5,non-eu,118939
recovery-in-europe,HUN,2035,6,eu,86824
recovery-in-europe,HUN,2035,6,native,2787435
recovery-in-europe,HUN,2035,6,non-eu,76546
recovery-in-europe,HUN,2040,1,eu,857
recovery-in-europe,HUN,2040,1,native,5621
recovery-in-europe,HUN,2040,1,non-eu,16502
recovery-in-europe,HUN,2040,2,eu,2198
recovery-in-europe,HUN,2040,2,native,15200
recovery-in-europe,HUN,2040,2,non-eu,14799
recovery-in-europe,HUN,2040,3,eu,6904
recovery-in-europe,HUN,2040,3,native,41961
recovery-in-europe,HUN,2040,3,non-eu,21192
recovery-in-europe,HUN,2040,4,eu,31655
recovery-in-europe,HUN,2040,4,native,1081627
recovery-in-europe,HUN,2040,4,non-eu,45971
recovery-in-europe,HUN,2040,5,eu,96575
recovery-in-europe,HUN,2040,5,native,3938578
recovery-in-europe,HUN,2040,5,non-eu,137209
recovery-in-europe,HUN,2040,6,eu,84354
recovery-in-europe,HUN,2040,6,native,2904495
recovery-in-europe,HUN,2040,6,non-eu,89773
recovery-in-europe,HUN,2045,1,eu,923
recovery-in-europe,HUN,2045,1,native,5256
recovery-in-europe,HUN,2045,1,non-eu,18801
recovery-in-europe,HUN,2045,2,eu,1961
recovery-in-europe,HUN,2045,2,native,12238
recovery-in-europe,HUN,2045,2,non-eu,17423
recovery-in-europe,HUN,2045,3,eu,5321
recovery-in-europe,HUN,2045,3,native,37172
recovery-in-europe,HUN,2045,3,non-eu,24212
recovery-in-europe,HUN,2045,4,eu,25899
recovery-in-europe,HUN,2045,4,native,911172
recovery-in-europe,HUN,2045,4,non-eu,48815
recovery-in-europe,HUN,2045,5,eu,88926
recovery-in-europe,HUN,2045,5,native,3730557
recovery-in-europe,HUN,2045,5,non-eu,156703
recovery-in-europe,HUN,2045,6,eu,80491
recovery-in-europe,HUN,2045,6,native,3008499
recovery-in-europe,HUN,2045,6,non-eu,105908
recovery-in-europe,HUN,2050,1,eu,961
recovery-in-europe,HUN,2050,1,native,5042
recovery-in-europe,HUN,2050,1,non-eu,21407
recovery-in-europe,HUN,2050,2,eu,1696
recovery-in-europe,HUN,2050,2,native,9753
recovery-in-europe,HUN,2050,2,non-eu,20481
recovery-in-europe,HUN,2050,3,eu,4152
recovery-in-europe,HUN,2050,3,native,33329
recovery-in-europe,HUN,2050,3,non-eu,27971
recovery-in-europe,HUN,2050,4,eu,20900
recovery-in-europe,HUN,2050,4,native,771664
recovery-in-europe,HUN,2050,4,non-eu,52930
recovery-in-europe,HUN,2050,5,eu,80140
recovery-in-europe,HUN,2050,5,native,3511226
recovery-in-europe,HUN,2050,5,non-eu,177850
recovery-in-europe,HUN,2050,6,eu,75985
recovery-in-europe,HUN,2050,6,native,3100623
recovery-in-europe,HUN,2050,6,non-eu,125320
recovery-in-europe,IRL,2015,1,eu,61175
recovery-in-europe,IRL,2015,1,native,880612
recovery-in-europe,IRL,2015,1,non-eu,31120
recovery-in-europe,IRL,2015,2,eu,6002
recovery-in-europe,IRL,2015,2,native,52193
recovery-in-europe,IRL,2015,2,non-eu,4256
recovery-in-europe,IRL,2015,3,eu,28728
recovery-in-europe,IRL,2015,3,native,456298
recovery-in-europe,IRL,2015,3,non-eu,9959
recovery-in-europe,IRL,2015,4,eu,94451
recovery-in-europe,IRL,2015,4,native,607758
recovery-in-europe,IRL,2015,4,non-eu,42193
recovery-in-europe,IRL,2015,5,eu,156263
recovery-in-europe,IRL,2015,5,native,863004
recovery-in-europe,IRL,2015,5,non-eu,50871
recovery-in-europe,IRL,2015,6,eu,172741
recovery-in-europe,IRL,2015,6,native,907407
recovery-in-europe,IRL,2015,6,non-eu,66031
recovery-in-europe,IRL,2020,1,eu,43253
recovery-in-europe,IRL,2020,1,native,600741
recovery-in-europe,IRL,2020,1,non-eu,48046
recovery-in-europe,IRL,2020,2,eu,5476
recovery-in-europe,IRL,2020,2,native,48668
recovery-in-europe,IRL,2020,2,non-eu,10518
recovery-in-europe,IRL,2020,3,eu,28197
recovery-in-europe,IRL,2020,3,native,406382
recovery-in-europe,IRL,2020,3,non-eu,19627
recovery-in-europe,IRL,2020,4,eu,85539
recovery-in-europe,IRL,2020,4,native,636994
recovery-in-europe,IRL,2020,4,non-eu,46673
recovery-in-europe,IRL,2020,5,eu,165315
recovery-in-europe,IRL,2020,5,native,989052
recovery-in-europe,IRL,2020,5,non-eu,67189
recovery-in-europe,IRL,2020,6,eu,210555
recovery-in-europe,IRL,2020,6,native,1297600
recovery-in-europe,IRL,2020,6,non-eu,84906
recovery-in-europe,IRL,2025,1,eu,21869
recovery-in-europe,IRL,2025,1,native,301686
recovery-in-europe,IRL,2025,1,non-eu,54330
recovery-in-europe,IRL,2025,2,eu,5003
recovery-in-europe,IRL,2025,2,native,44859
recovery-in-europe,IRL,2025,2,non-eu,17214
recovery-in-europe,IRL,2025,3,eu,29715
recovery-in-europe,IRL,2025,3,native,405246
recovery-in-europe,IRL,2025,3,non-eu,33518
recovery-in-europe,IRL,2025,4,eu,85118
recovery-in-europe,IRL,2025,4,native,658793
recovery-in-europe,IRL,2025,4,non-eu,56962
recovery-in-europe,IRL,2025,5,eu,183450
recovery-in-europe,IRL,2025,5,native,1131064
recovery-in-europe,IRL,2025,5,non-eu,95758
recovery-in-europe,IRL,2025,6,eu,228281
recovery-in-europe,IRL,2025,6,native,1630456
recovery-in-europe,IRL,2025,6,non-eu,104788
recovery-in-europe,IRL,2030,1,eu,3882
recovery-in-europe,IRL,2030,1,native,4205
recovery-in-europe,IRL,2030,1,non-eu,53032
recovery-in-europe,IRL,2030,2,eu,4503
recovery-in-europe,IRL,2030,2,native,41467
recovery-in-europe,IRL,2030,2,non-eu,26283
recovery-in-europe,IRL,2030,3,eu,26076
recovery-in-europe,IRL,2030,3,native,360417
recovery-in-europe,IRL,2030,3,non-eu,51287
recovery-in-europe,IRL,2030,4,eu,81593
recovery-in-europe,IRL,2030,4,native,654447
recovery-in-europe,IRL,2030,4,non-eu,76291
recovery-in-europe,IRL,2030,5,eu,198483
recovery-in-europe,IRL,2030,5,native,1264215
recovery-in-europe,IRL,2030,5,non-eu,138187
recovery-in-europe,IRL,2030,6,eu,251603
recovery-in-europe,IRL,2030,6,native,2024911
recovery-in-europe,IRL,2030,6,non-eu,138324
recovery-in-europe,IRL,2035,1,eu,719
recovery-in-europe,IRL,2035,1,native,5205
recovery-in-europe,IRL,2035,1,non-eu,65472
recovery-in-europe,IRL,2035,2,eu,4004
recovery-in-europe,IRL,2035,2,native,35459
recovery-in-europe,IRL,2035,2,non-eu,36530
recovery-in-europe,IRL,2035,3,eu,22448
recovery-in-europe,IRL,2035,3,native,314209
recovery-in-europe,IRL,2035,3,non-eu,69602
recovery-in-europe,IRL,2035,4,eu,75039
recovery-in-europe,IRL,2035,4,native,619812
recovery-in-europe,IRL,2035,4,non-eu,96917
recovery-in-europe,IRL,2035,5,eu,200606
recovery-in-europe,IRL,2035,5,native,1284631
recovery-in-europe,IRL,2035,5,non-eu,189263
recovery-in-europe,IRL,2035,6,eu,265342
recovery-in-europe,IRL,2035,6,native,2263134
recovery-in-europe,IRL,2035,6,non-eu,182633
recovery-in-europe,IRL,2040,1,eu,839
recovery-in-europe,IRL,2040,1,native,6387
recovery-in-europe,IRL,2040,1,non-eu,84937
recovery-in-europe,IRL,2040,2,eu,3483
recovery-in-europe,IRL,2040,2,native,30447
recovery-in-europe,IRL,2040,2,non-eu,49006
recovery-in-europe,IRL,2040,3,eu,19513
recovery-in-europe,IRL,2040,3,native,262275
recovery-in-europe,IRL,2040,3,non-eu,90640
recovery-in-europe,IRL,2040,4,eu,67865
recovery-in-europe,IRL,2040,4,native,568081
recovery-in-europe,IRL,2040,4,non-eu,121538
recovery-in-europe,IRL,2040,5,eu,195262
recovery-in-europe,IRL,2040,5,native,1316999
recovery-in-europe,IRL,2040,5,non-eu,255167
recovery-in-europe,IRL,2040,6,eu,269862
recovery-in-europe,IRL,2040,6,native,2521622
recovery-in-europe,IRL,2040,6,non-eu,243521
recovery-in-europe,IRL,2045,1,eu,869
recovery-in-europe,IRL,2045,1,native,7577
recovery-in-europe,IRL,2045,1,non-eu,106347
recovery-in-europe,IRL,2045,2,eu,3098
recovery-in-europe,IRL,2045,2,native,26455
recovery-in-europe,IRL,2045,2,non-eu,64638
recovery-in-europe,IRL,2045,3,eu,16264
recovery-in-europe,IRL,2045,3,native,221399
recovery-in-europe,IRL,2045,3,non-eu,116128
recovery-in-europe,IRL,2045,4,eu,58907
recovery-in-europe,IRL,2045,4,native,522965
recovery-in-europe,IRL,2045,4,non-eu,153008
recovery-in-europe,IRL,2045,5,eu,186022
recovery-in-europe,IRL,2045,5,native,1329047
recovery-in-europe,IRL,2045,5,non-eu,342215
recovery-in-europe,IRL,2045,6,eu,269423
recovery-in-europe,IRL,2045,6,native,2798019
recovery-in-europe,IRL,2045,6,non-eu,327584
recovery-in-europe,IRL,2050,1,eu,947
recovery-in-europe,IRL,2050,1,native,8917
recovery-in-europe,IRL,2050,1,non-eu,130908
recovery-in-europe,IRL,2050,2,eu,2708
recovery-in-europe,IRL,2050,2,native,23396
recovery-in-europe,IRL,2050,2,non-eu,84103
recovery-in-europe,IRL,2050,3,eu,13338
recovery-in-europe,IRL,2050,3,native,194268
recovery-in-europe,IRL,2050,3,non-eu,147231
recovery-in-europe,IRL,2050,4,eu,49902
recovery-in-europe,IRL,2050,4,native,485647
recovery-in-europe,IRL,2050,4,non-eu,193447
recovery-in-europe,IRL,2050,5,eu,172534
recovery-in-europe,IRL,2050,5,native,1340917
recovery-in-europe,IRL,2050,5,non-eu,457167
recovery-in-europe,IRL,2050,6,eu,265097
recovery-in-europe,IRL,2050,6,native,3070165
recovery-in-europe,IRL,2050,6,non-eu,442629
recovery-in-europe,ITA,2015,1,eu,110548
recovery-in-europe,ITA,2015,1,native,8068783
recovery-in-europe,ITA,2015,1,non-eu,212576
recovery-in-europe,ITA,2015,2,eu,24725
recovery-in-europe,ITA,2015,2,native,2377462
recovery-in-europe,ITA,2015,2,non-eu,110801
recovery-in-europe,ITA,2015,3,eu,118830
recovery-in-europe,ITA,2015,3,native,9481916
recovery-in-europe,ITA,2015,3,non-eu,264472
recovery-in-europe,ITA,2015,4,eu,337581
recovery-in-europe,ITA,2015,4,native,13610291
recovery-in-europe,ITA,2015,4,non-eu,873720
recovery-in-europe,ITA,2015,5,eu,546509
recovery-in-europe,ITA,2015,5,native,14769110
recovery-in-europe,ITA,2015,5,non-eu,1144804
recovery-in-europe,ITA,2015,6,eu,593295
recovery-in-europe,ITA,2015,6,native,6682725
recovery-in-europe,ITA,2015,6,non-eu,1161968
recovery-in-europe,ITA,2020,1,eu,86579
recovery-in-europe,ITA,2020,1,native,5357165
recovery-in-europe,ITA,2020,1,non-eu,478434
recovery-in-europe,ITA,2020,2,eu,22141
recovery-in-europe,ITA,2020,2,native,1816198
recovery-in-europe,ITA,2020,2,non-eu,129144
recovery-in-europe,ITA,2020,3,eu,107299
recovery-in-europe,ITA,2020,3,native,7918045
recovery-in-europe,ITA,2020,3,non-eu,283382
recovery-in-europe,ITA,2020,4,eu,357923
recovery-in-europe,ITA,2020,4,native,13816872
recovery-in-europe,ITA,2020,4,non-eu,914217
recovery-in-europe,ITA,2020,5,eu,647891
recovery-in-europe,ITA,2020,5,native,16949202
recovery-in-europe,ITA,2020,5,non-eu,1399124
