scenario,dest,year,sex,edu,pop
benchmark,ESP,2030,m,3,2486227
benchmark,ESP,2030,m,4,5795897
benchmark,ESP,2030,m,5,6107200
benchmark,ESP,2030,m,6,7363143
benchmark,ESP,2035,f,1,226992
benchmark,ESP,2035,f,2,1215330
benchmark,ESP,2035,f,3,2429727
benchmark,ESP,2035,f,4,5007891
benchmark,ESP,2035,f,5,5866023
benchmark,ESP,2035,f,6,8894511
benchmark,ESP,2035,m,1,232929
benchmark,ESP,2035,m,2,872692
benchmark,ESP,2035,m,3,2367775
benchmark,ESP,2035,m,4,5383009
benchmark,ESP,2035,m,5,6391734
benchmark,ESP,2035,m,6,7824716
benchmark,ESP,2040,f,1,242379
benchmark,ESP,2040,f,2,985472
benchmark,ESP,2040,f,3,2226176
benchmark,ESP,2040,f,4,4585984
benchmark,ESP,2040,f,5,5963670
benchmark,ESP,2040,f,6,9629087
benchmark,ESP,2040,m,1,240461
benchmark,ESP,2040,m,2,753735
benchmark,ESP,2040,m,3,2233947
benchmark,ESP,2040,m,4,4931576
benchmark,ESP,2040,m,5,6608947
benchmark,ESP,2040,m,6,8328835
benchmark,ESP,2045,f,1,248336
benchmark,ESP,2045,f,2,801551
benchmark,ESP,2045,f,3,2008432
benchmark,ESP,2045,f,4,4154481
benchmark,ESP,2045,f,5,6007261
benchmark,ESP,2045,f,6,10364777
benchmark,ESP,2045,m,1,240010
benchmark,ESP,2045,m,2,661481
benchmark,ESP,2045,m,3,2087115
benchmark,ESP,2045,m,4,4485175
benchmark,ESP,2045,m,5,6762792
benchmark,ESP,2045,m,6,8852680
benchmark,ESP,2050,f,1,248509
benchmark,ESP,2050,f,2,663763
benchmark,ESP,2050,f,3,1798686
benchmark,ESP,2050,f,4,3718488
benchmark,ESP,2050,f,5,6000056
benchmark,ESP,2050,f,6,11017356
benchmark,ESP,2050,m,1,236279
benchmark,ESP,2050,m,2,591988
benchmark,ESP,2050,m,3,1941715
benchmark,ESP,2050,m,4,4053815
benchmark,ESP,2050,m,5,6862815
benchmark,ESP,2050,m,6,9312850
benchmark,EST,2015,f,1,101998
benchmark,EST,2015,f,2,6175
benchmark,EST,2015,f,3,38789
benchmark,EST,2015,f,4,93589
benchmark,EST,2015,f,5,208911
benchmark,EST,2015,f,6,242841
benchmark,EST,2015,m,1,107682
benchmark,EST,2015,m,2,2823
benchmark,EST,2015,m,3,26147
benchmark,EST,2015,m,4,90630
benchmark,EST,2015,m,5,230126
benchmark,EST,2015,m,6,146331
benchmark,EST,2020,f,1,76526
benchmark,EST,2020,f,2,6673
benchmark,EST,2020,f,3,28998
benchmark,EST,2020,f,4,90464
benchmark,EST,2020,f,5,219552
benchmark,EST,2020,f,6,276743
benchmark,EST,2020,m,1,80502
benchmark,EST,2020,m,2,4580
benchmark,EST,2020,m,3,21568
benchmark,EST,2020,m,4,91490
benchmark,EST,2020,m,5,242106
benchmark,EST,2020,m,6,177088
benchmark,EST,2025,f,1,41314
benchmark,EST,2025,f,2,6348
benchmark,EST,2025,f,3,27110
benchmark,EST,2025,f,4,85961
benchmark,EST,2025,f,5,231171
benchmark,EST,2025,f,6,305500
benchmark,EST,2025,m,1,43421
benchmark,EST,2025,m,2,5341
benchmark,EST,2025,m,3,25062
benchmark,EST,2025,m,4,95740
benchmark,EST,2025,m,5,254132
benchmark,EST,2025,m,6,201013
benchmark,EST,2030,f,1,6197
benchmark,EST,2030,f,2,6251
benchmark,EST,2030,f,3,23908
benchmark,EST,2030,f,4,80773
benchmark,EST,2030,f,5,242106
benchmark,EST,2030,f,6,336477
benchmark,EST,2030,m,1,6551
benchmark,EST,2030,m,2,6083
benchmark,EST,2030,m,3,25132
benchmark,EST,2030,m,4,95960
benchmark,EST,2030,m,5,269756
benchmark,EST,2030,m,6,228540
benchmark,EST,2035,f,1,6028
benchmark,EST,2035,f,2,6588
benchmark,EST,2035,f,3,22464
benchmark,EST,2035,f,4,72968
benchmark,EST,2035,f,5,236569
benchmark,EST,2035,f,6,350701
benchmark,EST,2035,m,1,6545
benchmark,EST,2035,m,2,7002
benchmark,EST,2035,m,3,25572
benchmark,EST,2035,m,4,91679
benchmark,EST,2035,m,5,270020
benchmark,EST,2035,m,6,239445
benchmark,EST,2040,f,1,6911
benchmark,EST,2040,f,2,7026
benchmark,EST,2040,f,3,22017
benchmark,EST,2040,f,4,66727
benchmark,EST,2040,f,5,229697
benchmark,EST,2040,f,6,365095
benchmark,EST,2040,m,1,7515
benchmark,EST,2040,m,2,7959
benchmark,EST,2040,m,3,26246
benchmark,EST,2040,m,4,87861
benchmark,EST,2040,m,5,269707
benchmark,EST,2040,m,6,251929
benchmark,EST,2045,f,1,7656
benchmark,EST,2045,f,2,7821
benchmark,EST,2045,f,3,22091
benchmark,EST,2045,f,4,61661
benchmark,EST,2045,f,5,222361
benchmark,EST,2045,f,6,380994
benchmark,EST,2045,m,1,8348
benchmark,EST,2045,m,2,9287
benchmark,EST,2045,m,3,27083
benchmark,EST,2045,m,4,84191
benchmark,EST,2045,m,5,269463
benchmark,EST,2045,m,6,267608
benchmark,EST,2050,f,1,8466
benchmark,EST,2050,f,2,8590
benchmark,EST,2050,f,3,22825
benchmark,EST,2050,f,4,58687
benchmark,EST,2050,f,5,214863
benchmark,EST,2050,f,6,396421
benchmark,EST,2050,m,1,9243
benchmark,EST,2050,m,2,10666
benchmark,EST,2050,m,3,28519
benchmark,EST,2050,m,4,81860
benchmark,EST,2050,m,5,269074
benchmark,EST,2050,m,6,284592
benchmark,FIN,2015,f,1,437695
benchmark,FIN,2015,f,2,1871
benchmark,FIN,2015,f,3,5901
benchmark,FIN,2015,f,4,735984
benchmark,FIN,2015,f,5,834317
benchmark,FIN,2015,f,6,718483
benchmark,FIN,2015,m,1,457830
benchmark,FIN,2015,m,2,2213
benchmark,FIN,2015,m,3,7094
benchmark,FIN,2015,m,4,713052
benchmark,FIN,2015,m,5,904592
benchmark,FIN,2015,m,6,571797
benchmark,FIN,2020,f,1,303572
benchmark,FIN,2020,f,2,5650
benchmark,FIN,2020,f,3,31075
benchmark,FIN,2020,f,4,622382
benchmark,FIN,2020,f,5,907130
benchmark,FIN,2020,f,6,905358
benchmark,FIN,2020,m,1,318438
benchmark,FIN,2020,m,2,5386
benchmark,FIN,2020,m,3,30033
benchmark,FIN,2020,m,4,614158
benchmark,FIN,2020,m,5,1005522
benchmark,FIN,2020,m,6,729834
benchmark,FIN,2025,f,1,159920
benchmark,FIN,2025,f,2,8810
benchmark,FIN,2025,f,3,49688
benchmark,FIN,2025,f,4,564638
benchmark,FIN,2025,f,5,1013652
benchmark,FIN,2025,f,6,1007480
benchmark,FIN,2025,m,1,168098
benchmark,FIN,2025,m,2,8507
benchmark,FIN,2025,m,3,52949
benchmark,FIN,2025,m,4,572480
benchmark,FIN,2025,m,5,1123509
benchmark,FIN,2025,m,6,804941
benchmark,FIN,2030,f,1,16167
benchmark,FIN,2030,f,2,11885
benchmark,FIN,2030,f,3,54753
benchmark,FIN,2030,f,4,500696
benchmark,FIN,2030,f,5,1100999
benchmark,FIN,2030,f,6,1147841
benchmark,FIN,2030,m,1,16043
benchmark,FIN,2030,m,2,11856
benchmark,FIN,2030,m,3,59932
benchmark,FIN,2030,m,4,520418
benchmark,FIN,2030,m,5,1228888
benchmark,FIN,2030,m,6,918521
benchmark,FIN,2035,f,1,18251
benchmark,FIN,2035,f,2,14757
benchmark,FIN,2035,f,3,58480
benchmark,FIN,2035,f,4,432348
benchmark,FIN,2035,f,5,1112824
benchmark,FIN,2035,f,6,1220157
benchmark,FIN,2035,m,1,17407
benchmark,FIN,2035,m,2,15135
benchmark,FIN,2035,m,3,65666
benchmark,FIN,2035,m,4,462130
benchmark,FIN,2035,m,5,1259474
benchmark,FIN,2035,m,6,959718
benchmark,FIN,2040,f,1,21944
benchmark,FIN,2040,f,2,17793
benchmark,FIN,2040,f,3,60142
benchmark,FIN,2040,f,4,371530
benchmark,FIN,2040,f,5,1115452
benchmark,FIN,2040,f,6,1293130
benchmark,FIN,2040,m,1,20629
benchmark,FIN,2040,m,2,18738
benchmark,FIN,2040,m,3,70125
benchmark,FIN,2040,m,4,412661
benchmark,FIN,2040,m,5,1283323
benchmark,FIN,2040,m,6,1002862
benchmark,FIN,2045,f,1,25410
benchmark,FIN,2045,f,2,21503
benchmark,FIN,2045,f,3,62546
benchmark,FIN,2045,f,4,322603
benchmark,FIN,2045,f,5,1105254
benchmark,FIN,2045,f,6,1371095
benchmark,FIN,2045,m,1,23483
benchmark,FIN,2045,m,2,23057
benchmark,FIN,2045,m,3,75557
benchmark,FIN,2045,m,4,373720
benchmark,FIN,2045,m,5,1299907
benchmark,FIN,2045,m,6,1054371
benchmark,FIN,2050,f,1,28823
benchmark,FIN,2050,f,2,25757
benchmark,FIN,2050,f,3,65370
benchmark,FIN,2050,f,4,287396
benchmark,FIN,2050,f,5,1090625
benchmark,FIN,2050,f,6,1452728
benchmark,FIN,2050,m,1,26239
benchmark,FIN,2050,m,2,27922
benchmark,FIN,2050,m,3,81528
benchmark,FIN,2050,m,4,345449
benchmark,FIN,2050,m,5,1314627
benchmark,FIN,2050,m,6,1115261
benchmark,FRA,2015,f,1,6029719
benchmark,FRA,2015,f,2,411606
benchmark,FRA,2015,f,3,5092496
benchmark,FRA,2015,f,4,5474837
benchmark,FRA,2015,f,5,10058943
benchmark,FRA,2015,f,6,7078551
benchmark,FRA,2015,m,1,6302728
benchmark,FRA,2015,m,2,355570
benchmark,FRA,2015,m,3,3368756
benchmark,FRA,2015,m,4,4774210
benchmark,FRA,2015,m,5,11104973
benchmark,FRA,2015,m,6,6123677
benchmark,FRA,2020,f,1,4391482
benchmark,FRA,2020,f,2,377442
benchmark,FRA,2020,f,3,4534418
benchmark,FRA,2020,f,4,5472178
benchmark,FRA,2020,f,5,11170835
benchmark,FRA,2020,f,6,9149871
benchmark,FRA,2020,m,1,4521827
benchmark,FRA,2020,m,2,312666
benchmark,FRA,2020,m,3,3088035
benchmark,FRA,2020,m,4,4768415
benchmark,FRA,2020,m,5,12271368
benchmark,FRA,2020,m,6,8047083
benchmark,FRA,2025,f,1,2518790
benchmark,FRA,2025,f,2,391290
benchmark,FRA,2025,f,3,4145137
benchmark,FRA,2025,f,4,5325783
benchmark,FRA,2025,f,5,12442393
benchmark,FRA,2025,f,6,11261606
benchmark,FRA,2025,m,1,2514910
benchmark,FRA,2025,m,2,322152
benchmark,FRA,2025,m,3,2961171
benchmark,FRA,2025,m,4,4719983
benchmark,FRA,2025,m,5,13570242
benchmark,FRA,2025,m,6,9885688
benchmark,FRA,2030,f,1,583313
benchmark,FRA,2030,f,2,425985
benchmark,FRA,2030,f,3,3707397
benchmark,FRA,2030,f,4,5293082
benchmark,FRA,2030,f,5,13567939
benchmark,FRA,2030,f,6,13649602
benchmark,FRA,2030,m,1,462628
benchmark,FRA,2030,m,2,354222
benchmark,FRA,2030,m,3,2738898
benchmark,FRA,2030,m,4,4766911
benchmark,FRA,2030,m,5,14719360
benchmark,FRA,2030,m,6,12042505
benchmark,FRA,2035,f,1,618520
benchmark,FRA,2035,f,2,451531
benchmark,FRA,2035,f,3,3259738
benchmark,FRA,2035,f,4,5033293
benchmark,FRA,2035,f,5,13835474
benchmark,FRA,2035,f,6,15320186
benchmark,FRA,2035,m,1,463427
benchmark,FRA,2035,m,2,378175
benchmark,FRA,2035,m,3,2505755
benchmark,FRA,2035,m,4,4577807
benchmark,FRA,2035,m,5,14975756
benchmark,FRA,2035,m,6,13422359
benchmark,FRA,2040,f,1,685393
benchmark,FRA,2040,f,2,485326
benchmark,FRA,2040,f,3,2847616
benchmark,FRA,2040,f,4,4773174
benchmark,FRA,2040,f,5,14025867
benchmark,FRA,2040,f,6,17092997
benchmark,FRA,2040,m,1,501971
benchmark,FRA,2040,m,2,410429
benchmark,FRA,2040,m,3,2293578
benchmark,FRA,2040,m,4,4379134
benchmark,FRA,2040,m,5,15176405
benchmark,FRA,2040,m,6,14894970
benchmark,FRA,2045,f,1,733890
benchmark,FRA,2045,f,2,526288
benchmark,FRA,2045,f,3,2503407
benchmark,FRA,2045,f,4,4550009
benchmark,FRA,2045,f,5,14111413
benchmark,FRA,2045,f,6,18938855
benchmark,FRA,2045,m,1,529990
benchmark,FRA,2045,m,2,449056
benchmark,FRA,2045,m,3,2134096
benchmark,FRA,2045,m,4,4230052
benchmark,FRA,2045,m,5,15299628
benchmark,FRA,2045,m,6,16441437
benchmark,FRA,2050,f,1,770607
benchmark,FRA,2050,f,2,574056
benchmark,FRA,2050,f,3,2243925
benchmark,FRA,2050,f,4,4347711
benchmark,FRA,2050,f,5,14143842
benchmark,FRA,2050,f,6,20821224
benchmark,FRA,2050,m,1,553250
benchmark,FRA,2050,m,2,493493
benchmark,FRA,2050,m,3,2031825
benchmark,FRA,2050,m,4,4111223
benchmark,FRA,2050,m,5,15404220
benchmark,FRA,2050,m,6,18048188
benchmark,GBR,2015,f,1,5927350
benchmark,GBR,2015,f,2,127811
benchmark,GBR,2015,f,3,296674
benchmark,GBR,2015,f,4,10244143
benchmark,GBR,2015,f,5,8618270
benchmark,GBR,2015,f,6,7471452
benchmark,GBR,2015,m,1,6223335
benchmark,GBR,2015,m,2,97007
benchmark,GBR,2015,m,3,241310
benchmark,GBR,2015,m,4,8603410
benchmark,GBR,2015,m,5,9223062
benchmark,GBR,2015,m,6,7307195
benchmark,GBR,2020,f,1,4306530
benchmark,GBR,2020,f,2,148651
benchmark,GBR,2020,f,3,336258
benchmark,GBR,2020,f,4,9988394
benchmark,GBR,2020,f,5,9434814
benchmark,GBR,2020,f,6,9413208
benchmark,GBR,2020,m,1,4397554
benchmark,GBR,2020,m,2,115534
benchmark,GBR,2020,m,3,282915
benchmark,GBR,2020,m,4,8693822
benchmark,GBR,2020,m,5,10089430
benchmark,GBR,2020,m,6,9170606
benchmark,GBR,2025,f,1,2609734
benchmark,GBR,2025,f,2,195684
benchmark,GBR,2025,f,3,423239
benchmark,GBR,2025,f,4,8992292
benchmark,GBR,2025,f,5,11233369
benchmark,GBR,2025,f,6,11103359
benchmark,GBR,2025,m,1,2530854
benchmark,GBR,2025,m,2,163765
benchmark,GBR,2025,m,3,372978
benchmark,GBR,2025,m,4,8146072
benchmark,GBR,2025,m,5,11798089
benchmark,GBR,2025,m,6,10707614
benchmark,GBR,2030,f,1,712960
benchmark,GBR,2030,f,2,255045
benchmark,GBR,2030,f,3,527530
benchmark,GBR,2030,f,4,8457126
benchmark,GBR,2030,f,5,12593875
benchmark,GBR,2030,f,6,13018774
benchmark,GBR,2030,m,1,463968
benchmark,GBR,2030,m,2,223544
benchmark,GBR,2030,m,3,473821
benchmark,GBR,2030,m,4,7936858
benchmark,GBR,2030,m,5,13140814
benchmark,GBR,2030,m,6,12453749
benchmark,GBR,2035,f,1,784812
benchmark,GBR,2035,f,2,306861
benchmark,GBR,2035,f,3,595379
benchmark,GBR,2035,f,4,7512096
benchmark,GBR,2035,f,5,13209980
benchmark,GBR,2035,f,6,14299640
benchmark,GBR,2035,m,1,471188
benchmark,GBR,2035,m,2,275821
benchmark,GBR,2035,m,3,535539
benchmark,GBR,2035,m,4,7269445
benchmark,GBR,2035,m,5,13723033
benchmark,GBR,2035,m,6,13496100
benchmark,GBR,2040,f,1,915394
benchmark,GBR,2040,f,2,363377
benchmark,GBR,2040,f,3,663415
benchmark,GBR,2040,f,4,6671839
benchmark,GBR,2040,f,5,13757632
benchmark,GBR,2040,f,6,15718054
benchmark,GBR,2040,m,1,540998
benchmark,GBR,2040,m,2,332873
benchmark,GBR,2040,m,3,595436
benchmark,GBR,2040,m,4,6667825
benchmark,GBR,2040,m,5,14284157
benchmark,GBR,2040,m,6,14654584
benchmark,GBR,2045,f,1,1025801
benchmark,GBR,2045,f,2,426229
benchmark,GBR,2045,f,3,740911
benchmark,GBR,2045,f,4,5969128
benchmark,GBR,2045,f,5,14281995
benchmark,GBR,2045,f,6,17335798
benchmark,GBR,2045,m,1,598399
benchmark,GBR,2045,m,2,395628
benchmark,GBR,2045,m,3,662768
benchmark,GBR,2045,m,4,6167676
benchmark,GBR,2045,m,5,14859114
benchmark,GBR,2045,m,6,16009035
benchmark,GBR,2050,f,1,1116571
benchmark,GBR,2050,f,2,495059
benchmark,GBR,2050,f,3,823418
benchmark,GBR,2050,f,4,5397107
benchmark,GBR,2050,f,5,14836162
benchmark,GBR,2050,f,6,19111513
benchmark,GBR,2050,m,1,646477
benchmark,GBR,2050,m,2,463078
benchmark,GBR,2050,m,3,732295
benchmark,GBR,2050,m,4,5750802
benchmark,GBR,2050,m,5,15496935
benchmark,GBR,2050,m,6,17533714
benchmark,GRC,2015,f,1,782606
benchmark,GRC,2015,f,2,468554
benchmark,GRC,2015,f,3,1210205
benchmark,GRC,2015,f,4,581685
benchmark,GRC,2015,f,5,1306210
benchmark,GRC,2015,f,6,1213432
benchmark,GRC,2015,m,1,818675
benchmark,GRC,2015,m,2,227509
benchmark,GRC,2015,m,3,1019534
benchmark,GRC,2015,m,4,623363
benchmark,GRC,2015,m,5,1398212
benchmark,GRC,2015,m,6,1151662
benchmark,GRC,2020,f,1,544965
benchmark,GRC,2020,f,2,349420
benchmark,GRC,2020,f,3,1068796
benchmark,GRC,2020,f,4,617869
benchmark,GRC,2020,f,5,1443019
benchmark,GRC,2020,f,6,1476649
benchmark,GRC,2020,m,1,575146
benchmark,GRC,2020,m,2,163014
benchmark,GRC,2020,m,3,864226
benchmark,GRC,2020,m,4,665746
benchmark,GRC,2020,m,5,1553917
benchmark,GRC,2020,m,6,1360658
benchmark,GRC,2025,f,1,287188
benchmark,GRC,2025,f,2,263892
benchmark,GRC,2025,f,3,984028
benchmark,GRC,2025,f,4,603644
benchmark,GRC,2025,f,5,1575886
benchmark,GRC,2025,f,6,1701333
benchmark,GRC,2025,m,1,301342
benchmark,GRC,2025,m,2,122038
benchmark,GRC,2025,m,3,786545
benchmark,GRC,2025,m,4,640805
benchmark,GRC,2025,m,5,1704052
benchmark,GRC,2025,m,6,1537825
benchmark,GRC,2030,f,1,44818
benchmark,GRC,2030,f,2,189920
benchmark,GRC,2030,f,3,870311
benchmark,GRC,2030,f,4,589411
benchmark,GRC,2030,f,5,1677426
benchmark,GRC,2030,f,6,1951003
benchmark,GRC,2030,m,1,43766
benchmark,GRC,2030,m,2,92139
benchmark,GRC,2030,m,3,682378
benchmark,GRC,2030,m,4,622822
benchmark,GRC,2030,m,5,1829496
benchmark,GRC,2030,m,6,1733431
benchmark,GRC,2035,f,1,47042
benchmark,GRC,2035,f,2,131664
benchmark,GRC,2035,f,3,749112
benchmark,GRC,2035,f,4,551807
benchmark,GRC,2035,f,5,1668687
benchmark,GRC,2035,f,6,2088587
benchmark,GRC,2035,m,1,43483
benchmark,GRC,2035,m,2,71223
benchmark,GRC,2035,m,3,580130
benchmark,GRC,2035,m,4,579485
benchmark,GRC,2035,m,5,1843035
benchmark,GRC,2035,m,6,1810451
benchmark,GRC,2040,f,1,53271
benchmark,GRC,2040,f,2,93534
benchmark,GRC,2040,f,3,631350
benchmark,GRC,2040,f,4,507203
benchmark,GRC,2040,f,5,1649488
benchmark,GRC,2040,f,6,2225412
benchmark,GRC,2040,m,1,47192
benchmark,GRC,2040,m,2,59738
benchmark,GRC,2040,m,3,490609
benchmark,GRC,2040,m,4,529051
benchmark,GRC,2040,m,5,1847844
benchmark,GRC,2040,m,6,1888765
benchmark,GRC,2045,f,1,58331
benchmark,GRC,2045,f,2,71340
benchmark,GRC,2045,f,3,519825
benchmark,GRC,2045,f,4,467868
benchmark,GRC,2045,f,5,1614445
benchmark,GRC,2045,f,6,2358827
benchmark,GRC,2045,m,1,49307
benchmark,GRC,2045,m,2,53404
benchmark,GRC,2045,m,3,415134
benchmark,GRC,2045,m,4,485802
benchmark,GRC,2045,m,5,1837098
benchmark,GRC,2045,m,6,1967436
benchmark,GRC,2050,f,1,63003
benchmark,GRC,2050,f,2,59659
benchmark,GRC,2050,f,3,420624
benchmark,GRC,2050,f,4,432149
benchmark,GRC,2050,f,5,1570988
benchmark,GRC,2050,f,6,2478029
benchmark,GRC,2050,m,1,50993
benchmark,GRC,2050,m,2,49793
benchmark,GRC,2050,m,3,355275
benchmark,GRC,2050,m,4,448426
benchmark,GRC,2050,m,5,1818036
benchmark,GRC,2050,m,6,2037226
benchmark,HRV,2015,f,1,305781
benchmark,HRV,2015,f,2,39370
benchmark,HRV,2015,f,3,52005
benchmark,HRV,2015,f,4,594485
benchmark,HRV,2015,f,5,823204
benchmark,HRV,2015,f,6,348622
benchmark,HRV,2015,m,1,323385
benchmark,HRV,2015,m,2,13827
benchmark,HRV,2015,m,3,26658
benchmark,HRV,2015,m,4,387878
benchmark,HRV,2015,m,5,972050
benchmark,HRV,2015,m,6,291005
benchmark,HRV,2020,f,1,209020
benchmark,HRV,2020,f,2,28979
benchmark,HRV,2020,f,3,45422
benchmark,HRV,2020,f,4,507547
benchmark,HRV,2020,f,5,902476
benchmark,HRV,2020,f,6,422480
benchmark,HRV,2020,m,1,218845
benchmark,HRV,2020,m,2,11966
benchmark,HRV,2020,m,3,25214
benchmark,HRV,2020,m,4,330619
benchmark,HRV,2020,m,5,1042142
benchmark,HRV,2020,m,6,341478
benchmark,HRV,2025,f,1,106893
benchmark,HRV,2025,f,2,21604
benchmark,HRV,2025,f,3,39205
benchmark,HRV,2025,f,4,444356
benchmark,HRV,2025,f,5,969707
benchmark,HRV,2025,f,6,468769
benchmark,HRV,2025,m,1,110945
benchmark,HRV,2025,m,2,11295
benchmark,HRV,2025,m,3,24235
benchmark,HRV,2025,m,4,298968
benchmark,HRV,2025,m,5,1098721
benchmark,HRV,2025,m,6,373022
benchmark,HRV,2030,f,1,9977
benchmark,HRV,2030,f,2,16703
benchmark,HRV,2030,f,3,33049
benchmark,HRV,2030,f,4,382987
benchmark,HRV,2030,f,5,1023179
benchmark,HRV,2030,f,6,526027
benchmark,HRV,2030,m,1,8225
benchmark,HRV,2030,m,2,10858
benchmark,HRV,2030,m,3,22336
benchmark,HRV,2030,m,4,267672
benchmark,HRV,2030,m,5,1143923
benchmark,HRV,2030,m,6,414259
benchmark,HRV,2035,f,1,8658
benchmark,HRV,2035,f,2,13799
benchmark,HRV,2035,f,3,27701
benchmark,HRV,2035,f,4,321759
benchmark,HRV,2035,f,5,1005881
benchmark,HRV,2035,f,6,557563
benchmark,HRV,2035,m,1,7210
benchmark,HRV,2035,m,2,10579
benchmark,HRV,2035,m,3,20302
benchmark,HRV,2035,m,4,230856
benchmark,HRV,2035,m,5,1120949
benchmark,HRV,2035,m,6,426980
benchmark,HRV,2040,f,1,9237
benchmark,HRV,2040,f,2,12433
benchmark,HRV,2040,f,3,23939
benchmark,HRV,2040,f,4,269515
benchmark,HRV,2040,f,5,976193
benchmark,HRV,2040,f,6,588053
benchmark,HRV,2040,m,1,7970
benchmark,HRV,2040,m,2,10737
benchmark,HRV,2040,m,3,19070
benchmark,HRV,2040,m,4,200517
benchmark,HRV,2040,m,5,1089158
benchmark,HRV,2040,m,6,439366
benchmark,HRV,2045,f,1,9757
benchmark,HRV,2045,f,2,12174
benchmark,HRV,2045,f,3,21489
benchmark,HRV,2045,f,4,225564
benchmark,HRV,2045,f,5,936368
benchmark,HRV,2045,f,6,619345
benchmark,HRV,2045,m,1,8654
benchmark,HRV,2045,m,2,11354
benchmark,HRV,2045,m,3,18647
benchmark,HRV,2045,m,4,175142
benchmark,HRV,2045,m,5,1052722
benchmark,HRV,2045,m,6,453694
benchmark,HRV,2050,f,1,10521
benchmark,HRV,2050,f,2,12264
benchmark,HRV,2050,f,3,19824
benchmark,HRV,2050,f,4,188647
benchmark,HRV,2050,f,5,890430
benchmark,HRV,2050,f,6,650873
benchmark,HRV,2050,m,1,9419
benchmark,HRV,2050,m,2,12086
benchmark,HRV,2050,m,3,18669
benchmark,HRV,2050,m,4,153705
benchmark,HRV,2050,m,5,1014972
benchmark,HRV,2050,m,6,469772
benchmark,HUN,2015,f,1,694774
benchmark,HUN,2015,f,2,31142
benchmark,HUN,2015,f,3,67472
benchmark,HUN,2015,f,4,1523336
benchmark,HUN,2015,f,5,1833765
benchmark,HUN,2015,f,6,988314
benchmark,HUN,2015,m,1,733128
benchmark,HUN,2015,m,2,21931
benchmark,HUN,2015,m,3,39767
benchmark,HUN,2015,m,4,1032336
benchmark,HUN,2015,m,5,2040176
benchmark,HUN,2015,m,6,810154
benchmark,HUN,2020,f,1,467127
benchmark,HUN,2020,f,2,26544
benchmark,HUN,2020,f,3,60798
benchmark,HUN,2020,f,4,1280998
benchmark,HUN,2020,f,5,1991332
benchmark,HUN,2020,f,6,1188902
benchmark,HUN,2020,m,1,492609
benchmark,HUN,2020,m,2,18335
benchmark,HUN,2020,m,3,41981
benchmark,HUN,2020,m,4,865392
benchmark,HUN,2020,m,5,2215230
benchmark,HUN,2020,m,6,941324
benchmark,HUN,2025,f,1,228003
benchmark,HUN,2025,f,2,23944
benchmark,HUN,2025,f,3,52858
benchmark,HUN,2025,f,4,1122949
benchmark,HUN,2025,f,5,2068275
benchmark,HUN,2025,f,6,1374234
benchmark,HUN,2025,m,1,240555
benchmark,HUN,2025,m,2,17319
benchmark,HUN,2025,m,3,44204
benchmark,HUN,2025,m,4,795985
benchmark,HUN,2025,m,5,2264358
benchmark,HUN,2025,m,6,1091809
benchmark,HUN,2030,f,1,10586
benchmark,HUN,2030,f,2,21497
benchmark,HUN,2030,f,3,45008
benchmark,HUN,2030,f,4,948641
benchmark,HUN,2030,f,5,2137385
benchmark,HUN,2030,f,6,1560372
benchmark,HUN,2030,m,1,11541
benchmark,HUN,2030,m,2,16271
benchmark,HUN,2030,m,3,41124
benchmark,HUN,2030,m,4,699334
benchmark,HUN,2030,m,5,2325825
benchmark,HUN,2030,m,6,1236439
benchmark,HUN,2035,f,1,10257
benchmark,HUN,2035,f,2,19063
benchmark,HUN,2035,f,3,38417
benchmark,HUN,2035,f,4,777791
benchmark,HUN,2035,f,5,2071189
benchmark,HUN,2035,f,6,1656377
benchmark,HUN,2035,m,1,10792
benchmark,HUN,2035,m,2,15020
benchmark,HUN,2035,m,3,38137
benchmark,HUN,2035,m,4,595093
benchmark,HUN,2035,m,5,2255627
benchmark,HUN,2035,m,6,1288211
benchmark,HUN,2040,f,1,11195
benchmark,HUN,2040,f,2,17420
benchmark,HUN,2040,f,3,33589
benchmark,HUN,2040,f,4,641709
benchmark,HUN,2040,f,5,1979484
benchmark,HUN,2040,f,6,1738173
benchmark,HUN,2040,m,1,11557
benchmark,HUN,2040,m,2,14423
benchmark,HUN,2040,m,3,35931
benchmark,HUN,2040,m,4,513737
benchmark,HUN,2040,m,5,2169615
benchmark,HUN,2040,m,6,1329299
benchmark,HUN,2045,f,1,12073
benchmark,HUN,2045,f,2,16466
benchmark,HUN,2045,f,3,30516
benchmark,HUN,2045,f,4,533470
benchmark,HUN,2045,f,5,1868907
benchmark,HUN,2045,f,6,1811102
benchmark,HUN,2045,m,1,12217
benchmark,HUN,2045,m,2,14412
benchmark,HUN,2045,m,3,34974
benchmark,HUN,2045,m,4,446845
benchmark,HUN,2045,m,5,2074029
benchmark,HUN,2045,m,6,1366098
benchmark,HUN,2050,f,1,13022
benchmark,HUN,2050,f,2,15807
benchmark,HUN,2050,f,3,28493
benchmark,HUN,2050,f,4,448348
benchmark,HUN,2050,f,5,1748935
benchmark,HUN,2050,f,6,1876086
benchmark,HUN,2050,m,1,12899
benchmark,HUN,2050,m,2,14633
benchmark,HUN,2050,m,3,34615
benchmark,HUN,2050,m,4,389302
benchmark,HUN,2050,m,5,1975679
benchmark,HUN,2050,m,6,1399725
benchmark,IRL,2015,f,1,475842
benchmark,IRL,2015,f,2,28962
benchmark,IRL,2015,f,3,236186
