scenario,dest,year,age,sex,pop
benchmark,SVK,2045,85,m,50606
benchmark,SVK,2045,90,f,48025
benchmark,SVK,2045,90,m,22052
benchmark,SVK,2045,95,f,11509
benchmark,SVK,2045,95,m,4750
benchmark,SVK,2045,100,f,2308
benchmark,SVK,2045,100,m,1340
benchmark,SVK,2050,0,f,94743
benchmark,SVK,2050,0,m,100829
benchmark,SVK,2050,5,f,98630
benchmark,SVK,2050,5,m,105652
benchmark,SVK,2050,10,f,99736
benchmark,SVK,2050,10,m,107092
benchmark,SVK,2050,15,f,102611
benchmark,SVK,2050,15,m,110076
benchmark,SVK,2050,20,f,111486
benchmark,SVK,2050,20,m,119018
benchmark,SVK,2050,25,f,124636
benchmark,SVK,2050,25,m,132224
benchmark,SVK,2050,30,f,136071
benchmark,SVK,2050,30,m,143225
benchmark,SVK,2050,35,f,141927
benchmark,SVK,2050,35,m,148986
benchmark,SVK,2050,40,f,137348
benchmark,SVK,2050,40,m,145293
benchmark,SVK,2050,45,f,130426
benchmark,SVK,2050,45,m,136493
benchmark,SVK,2050,50,f,132275
benchmark,SVK,2050,50,m,134965
benchmark,SVK,2050,55,f,175793
benchmark,SVK,2050,55,m,173964
benchmark,SVK,2050,60,f,199808
benchmark,SVK,2050,60,m,188414
benchmark,SVK,2050,65,f,207094
benchmark,SVK,2050,65,m,187930
benchmark,SVK,2050,70,f,201296
benchmark,SVK,2050,70,m,172668
benchmark,SVK,2050,75,f,161543
benchmark,SVK,2050,75,m,125429
benchmark,SVK,2050,80,f,122109
benchmark,SVK,2050,80,m,82309
benchmark,SVK,2050,85,f,93131
benchmark,SVK,2050,85,m,53781
benchmark,SVK,2050,90,f,53559
benchmark,SVK,2050,90,m,25523
benchmark,SVK,2050,95,f,18436
benchmark,SVK,2050,95,m,7180
benchmark,SVK,2050,100,f,3155
benchmark,SVK,2050,100,m,1564
benchmark,SVN,2015,0,f,52951
benchmark,SVN,2015,0,m,56114
benchmark,SVN,2015,5,f,49930
benchmark,SVN,2015,5,m,52897
benchmark,SVN,2015,10,f,44073
benchmark,SVN,2015,10,m,46737
benchmark,SVN,2015,15,f,45543
benchmark,SVN,2015,15,m,48366
benchmark,SVN,2015,20,f,51943
benchmark,SVN,2015,20,m,54442
benchmark,SVN,2015,25,f,62917
benchmark,SVN,2015,25,m,67448
benchmark,SVN,2015,30,f,70415
benchmark,SVN,2015,30,m,76323
benchmark,SVN,2015,35,f,73890
benchmark,SVN,2015,35,m,80726
benchmark,SVN,2015,40,f,70009
benchmark,SVN,2015,40,m,75514
benchmark,SVN,2015,45,f,74340
benchmark,SVN,2015,45,m,76959
benchmark,SVN,2015,50,f,74911
benchmark,SVN,2015,50,m,76539
benchmark,SVN,2015,55,f,73882
benchmark,SVN,2015,55,m,75363
benchmark,SVN,2015,60,f,70956
benchmark,SVN,2015,60,m,70725
benchmark,SVN,2015,65,f,54613
benchmark,SVN,2015,65,m,49572
benchmark,SVN,2015,70,f,49772
benchmark,SVN,2015,70,m,40172
benchmark,SVN,2015,75,f,44042
benchmark,SVN,2015,75,m,30690
benchmark,SVN,2015,80,f,36679
benchmark,SVN,2015,80,m,19326
benchmark,SVN,2015,85,f,22404
benchmark,SVN,2015,85,m,8442
benchmark,SVN,2015,90,f,8523
benchmark,SVN,2015,90,m,2218
benchmark,SVN,2015,95,f,1191
benchmark,SVN,2015,95,m,258
benchmark,SVN,2015,100,f,201
benchmark,SVN,2015,100,m,33
benchmark,SVN,2020,0,f,49999
benchmark,SVN,2020,0,m,52886
benchmark,SVN,2020,5,f,53444
benchmark,SVN,2020,5,m,56896
benchmark,SVN,2020,10,f,50413
benchmark,SVN,2020,10,m,53681
benchmark,SVN,2020,15,f,45352
benchmark,SVN,2020,15,m,48304
benchmark,SVN,2020,20,f,46928
benchmark,SVN,2020,20,m,50075
benchmark,SVN,2020,25,f,53300
benchmark,SVN,2020,25,m,56093
benchmark,SVN,2020,30,f,64142
benchmark,SVN,2020,30,m,68673
benchmark,SVN,2020,35,f,71388
benchmark,SVN,2020,35,m,76841
benchmark,SVN,2020,40,f,74619
benchmark,SVN,2020,40,m,80783
benchmark,SVN,2020,45,f,70599
benchmark,SVN,2020,45,m,75338
benchmark,SVN,2020,50,f,74448
benchmark,SVN,2020,50,m,76061
benchmark,SVN,2020,55,f,74320
benchmark,SVN,2020,55,m,74320
benchmark,SVN,2020,60,f,72847
benchmark,SVN,2020,60,m,71804
benchmark,SVN,2020,65,f,69812
benchmark,SVN,2020,65,m,66378
benchmark,SVN,2020,70,f,53055
benchmark,SVN,2020,70,m,45343
benchmark,SVN,2020,75,f,46155
benchmark,SVN,2020,75,m,34448
benchmark,SVN,2020,80,f,37223
benchmark,SVN,2020,80,m,23454
benchmark,SVN,2020,85,f,25787
benchmark,SVN,2020,85,m,12366
benchmark,SVN,2020,90,f,11640
benchmark,SVN,2020,90,m,4404
benchmark,SVN,2020,95,f,3339
benchmark,SVN,2020,95,m,1485
benchmark,SVN,2020,100,f,1144
benchmark,SVN,2020,100,m,998
benchmark,SVN,2025,0,f,45858
benchmark,SVN,2025,0,m,49092
benchmark,SVN,2025,5,f,51355
benchmark,SVN,2025,5,m,54593
benchmark,SVN,2025,10,f,54171
benchmark,SVN,2025,10,m,57952
benchmark,SVN,2025,15,f,51756
benchmark,SVN,2025,15,m,55337
benchmark,SVN,2025,20,f,46569
benchmark,SVN,2025,20,m,49777
benchmark,SVN,2025,25,f,48235
benchmark,SVN,2025,25,m,51673
benchmark,SVN,2025,30,f,54552
benchmark,SVN,2025,30,m,57647
benchmark,SVN,2025,35,f,65175
benchmark,SVN,2025,35,m,69648
benchmark,SVN,2025,40,f,72144
benchmark,SVN,2025,40,m,77229
benchmark,SVN,2025,45,f,75060
benchmark,SVN,2025,45,m,80564
benchmark,SVN,2025,50,f,70798
benchmark,SVN,2025,50,m,74588
benchmark,SVN,2025,55,f,74053
benchmark,SVN,2025,55,m,74269
benchmark,SVN,2025,60,f,72979
benchmark,SVN,2025,60,m,70755
benchmark,SVN,2025,65,f,70546
benchmark,SVN,2025,65,m,66191
benchmark,SVN,2025,70,f,66513
benchmark,SVN,2025,70,m,59125
benchmark,SVN,2025,75,f,48426
benchmark,SVN,2025,75,m,38117
benchmark,SVN,2025,80,f,39041
benchmark,SVN,2025,80,m,26226
benchmark,SVN,2025,85,f,26882
benchmark,SVN,2025,85,m,14789
benchmark,SVN,2025,90,f,14364
benchmark,SVN,2025,90,m,6165
benchmark,SVN,2025,95,f,4595
benchmark,SVN,2025,95,m,2061
benchmark,SVN,2025,100,f,1444
benchmark,SVN,2025,100,m,1084
benchmark,SVN,2030,0,f,42660
benchmark,SVN,2030,0,m,45596
benchmark,SVN,2030,5,f,47281
benchmark,SVN,2030,5,m,50946
benchmark,SVN,2030,10,f,52622
benchmark,SVN,2030,10,m,56210
benchmark,SVN,2030,15,f,55642
benchmark,SVN,2030,15,m,59747
benchmark,SVN,2030,20,f,53054
benchmark,SVN,2030,20,m,56894
benchmark,SVN,2030,25,f,47813
benchmark,SVN,2030,25,m,51240
benchmark,SVN,2030,30,f,49512
benchmark,SVN,2030,30,m,53199
benchmark,SVN,2030,35,f,55687
benchmark,SVN,2030,35,m,59028
benchmark,SVN,2030,40,f,66150
benchmark,SVN,2030,40,m,70485
benchmark,SVN,2030,45,f,72840
benchmark,SVN,2030,45,m,77446
benchmark,SVN,2030,50,f,75375
benchmark,SVN,2030,50,m,79962
benchmark,SVN,2030,55,f,70766
benchmark,SVN,2030,55,m,73138
benchmark,SVN,2030,60,f,73232
benchmark,SVN,2030,60,m,71359
benchmark,SVN,2030,65,f,70937
benchmark,SVN,2030,65,m,65801
benchmark,SVN,2030,70,f,67258
benchmark,SVN,2030,70,m,59305
benchmark,SVN,2030,75,f,61211
benchmark,SVN,2030,75,m,50112
benchmark,SVN,2030,80,f,41695
benchmark,SVN,2030,80,m,29550
benchmark,SVN,2030,85,f,28858
benchmark,SVN,2030,85,m,16861
benchmark,SVN,2030,90,f,15455
benchmark,SVN,2030,90,m,7487
benchmark,SVN,2030,95,f,5780
benchmark,SVN,2030,95,m,2641
benchmark,SVN,2030,100,f,1762
benchmark,SVN,2030,100,m,1191
benchmark,SVN,2035,0,f,42193
benchmark,SVN,2035,0,m,45112
benchmark,SVN,2035,5,f,44415
benchmark,SVN,2035,5,m,47854
benchmark,SVN,2035,10,f,48681
benchmark,SVN,2035,10,m,52747
benchmark,SVN,2035,15,f,54184
benchmark,SVN,2035,15,m,58093
benchmark,SVN,2035,20,f,57101
benchmark,SVN,2035,20,m,61441
benchmark,SVN,2035,25,f,54402
benchmark,SVN,2035,25,m,58445
benchmark,SVN,2035,30,f,49056
benchmark,SVN,2035,30,m,52667
benchmark,SVN,2035,35,f,50616
benchmark,SVN,2035,35,m,54507
benchmark,SVN,2035,40,f,56760
benchmark,SVN,2035,40,m,60238
benchmark,SVN,2035,45,f,67067
benchmark,SVN,2035,45,m,71119
benchmark,SVN,2035,50,f,73405
benchmark,SVN,2035,50,m,77261
benchmark,SVN,2035,55,f,75471
benchmark,SVN,2035,55,m,78617
benchmark,SVN,2035,60,f,70323
benchmark,SVN,2035,60,m,70631
benchmark,SVN,2035,65,f,71728
benchmark,SVN,2035,65,m,67080
benchmark,SVN,2035,70,f,68036
benchmark,SVN,2035,70,m,59604
benchmark,SVN,2035,75,f,62179
benchmark,SVN,2035,75,m,50626
benchmark,SVN,2035,80,f,53478
benchmark,SVN,2035,80,m,39296
benchmark,SVN,2035,85,f,31737
benchmark,SVN,2035,85,m,19541
benchmark,SVN,2035,90,f,17203
benchmark,SVN,2035,90,m,8780
benchmark,SVN,2035,95,f,6454
benchmark,SVN,2035,95,m,3145
benchmark,SVN,2035,100,f,2112
benchmark,SVN,2035,100,m,1310
benchmark,SVN,2040,0,f,43968
benchmark,SVN,2040,0,m,47117
benchmark,SVN,2040,5,f,44101
benchmark,SVN,2040,5,m,47656
benchmark,SVN,2040,10,f,46069
benchmark,SVN,2040,10,m,49993
benchmark,SVN,2040,15,f,50418
benchmark,SVN,2040,15,m,54868
benchmark,SVN,2040,20,f,55721
benchmark,SVN,2040,20,m,59921
benchmark,SVN,2040,25,f,58603
benchmark,SVN,2040,25,m,63159
benchmark,SVN,2040,30,f,55769
benchmark,SVN,2040,30,m,59994
benchmark,SVN,2040,35,f,50145
benchmark,SVN,2040,35,m,53902
benchmark,SVN,2040,40,f,51685
benchmark,SVN,2040,40,m,55669
benchmark,SVN,2040,45,f,57776
benchmark,SVN,2040,45,m,61216
benchmark,SVN,2040,50,f,67839
benchmark,SVN,2040,50,m,71375
benchmark,SVN,2040,55,f,73770
benchmark,SVN,2040,55,m,76408
benchmark,SVN,2040,60,f,75167
benchmark,SVN,2040,60,m,76217
benchmark,SVN,2040,65,f,69283
benchmark,SVN,2040,65,m,66798
benchmark,SVN,2040,70,f,69418
benchmark,SVN,2040,70,m,61597
benchmark,SVN,2040,75,f,63466
benchmark,SVN,2040,75,m,51655
benchmark,SVN,2040,80,f,54934
benchmark,SVN,2040,80,m,40217
benchmark,SVN,2040,85,f,41725
benchmark,SVN,2040,85,m,26475
benchmark,SVN,2040,90,f,19783
benchmark,SVN,2040,90,m,10516
benchmark,SVN,2040,95,f,7483
benchmark,SVN,2040,95,m,3715
benchmark,SVN,2040,100,f,2390
benchmark,SVN,2040,100,m,1426
benchmark,SVN,2045,0,f,46385
benchmark,SVN,2045,0,m,49779
benchmark,SVN,2045,5,f,46278
benchmark,SVN,2045,5,m,50184
benchmark,SVN,2045,10,f,45997
benchmark,SVN,2045,10,m,50174
benchmark,SVN,2045,15,f,48074
benchmark,SVN,2045,15,m,52474
benchmark,SVN,2045,20,f,52160
benchmark,SVN,2045,20,m,56953
benchmark,SVN,2045,25,f,57347
benchmark,SVN,2045,25,m,61789
benchmark,SVN,2045,30,f,60146
benchmark,SVN,2045,30,m,64900
benchmark,SVN,2045,35,f,56994
benchmark,SVN,2045,35,m,61372
benchmark,SVN,2045,40,f,51247
benchmark,SVN,2045,40,m,55069
benchmark,SVN,2045,45,f,52732
benchmark,SVN,2045,45,m,56659
benchmark,SVN,2045,50,f,58707
benchmark,SVN,2045,50,m,61852
benchmark,SVN,2045,55,f,68436
benchmark,SVN,2045,55,m,71034
benchmark,SVN,2045,60,f,73774
benchmark,SVN,2045,60,m,74601
benchmark,SVN,2045,65,f,74264
benchmark,SVN,2045,65,m,72535
benchmark,SVN,2045,70,f,67518
benchmark,SVN,2045,70,m,61852
benchmark,SVN,2045,75,f,65597
benchmark,SVN,2045,75,m,54377
benchmark,SVN,2045,80,f,56948
benchmark,SVN,2045,80,m,41905
benchmark,SVN,2045,85,f,43822
benchmark,SVN,2045,85,m,27702
benchmark,SVN,2045,90,f,27019
benchmark,SVN,2045,90,m,14528
benchmark,SVN,2045,95,f,9079
benchmark,SVN,2045,95,m,4526
benchmark,SVN,2045,100,f,2792
benchmark,SVN,2045,100,m,1581
benchmark,SVN,2050,0,f,47270
benchmark,SVN,2050,0,m,50869
benchmark,SVN,2050,5,f,49016
benchmark,SVN,2050,5,m,53388
benchmark,SVN,2050,10,f,48499
benchmark,SVN,2050,10,m,53133
benchmark,SVN,2050,15,f,48285
benchmark,SVN,2050,15,m,53027
benchmark,SVN,2050,20,f,50080
benchmark,SVN,2050,20,m,54933
benchmark,SVN,2050,25,f,53984
benchmark,SVN,2050,25,m,59085
benchmark,SVN,2050,30,f,59010
benchmark,SVN,2050,30,m,63676
benchmark,SVN,2050,35,f,61577
benchmark,SVN,2050,35,m,66483
benchmark,SVN,2050,40,f,58222
benchmark,SVN,2050,40,m,62690
benchmark,SVN,2050,45,f,52342
benchmark,SVN,2050,45,m,56121
benchmark,SVN,2050,50,f,53714
benchmark,SVN,2050,50,m,57385
benchmark,SVN,2050,55,f,59465
benchmark,SVN,2050,55,m,61972
benchmark,SVN,2050,60,f,68743
benchmark,SVN,2050,60,m,69884
benchmark,SVN,2050,65,f,73248
benchmark,SVN,2050,65,m,71640
benchmark,SVN,2050,70,f,72710
benchmark,SVN,2050,70,m,67760
benchmark,SVN,2050,75,f,64296
benchmark,SVN,2050,75,m,55123
benchmark,SVN,2050,80,f,59913
benchmark,SVN,2050,80,m,45198
benchmark,SVN,2050,85,f,46553
benchmark,SVN,2050,85,m,29715
benchmark,SVN,2050,90,f,29370
benchmark,SVN,2050,90,m,15627
benchmark,SVN,2050,95,f,12890
benchmark,SVN,2050,95,m,6249
benchmark,SVN,2050,100,f,3458
benchmark,SVN,2050,100,m,1810
benchmark,SWE,2015,0,f,283694
benchmark,SWE,2015,0,m,299890
benchmark,SWE,2015,5,f,277041
benchmark,SWE,2015,5,m,292887
benchmark,SWE,2015,10,f,254636
benchmark,SWE,2015,10,m,269047
benchmark,SWE,2015,15,f,203452
benchmark,SWE,2015,15,m,215935
benchmark,SWE,2015,20,f,312448
benchmark,SWE,2015,20,m,329038
benchmark,SWE,2015,25,f,303565
benchmark,SWE,2015,25,m,314561
benchmark,SWE,2015,30,f,283039
benchmark,SWE,2015,30,m,294032
benchmark,SWE,2015,35,f,285587
benchmark,SWE,2015,35,m,294534
benchmark,SWE,2015,40,f,311070
benchmark,SWE,2015,40,m,318178
benchmark,SWE,2015,45,f,320326
benchmark,SWE,2015,45,m,330184
benchmark,SWE,2015,50,f,297848
benchmark,SWE,2015,50,m,305415
benchmark,SWE,2015,55,f,280489
benchmark,SWE,2015,55,m,284156
benchmark,SWE,2015,60,f,274887
benchmark,SWE,2015,60,m,274145
benchmark,SWE,2015,65,f,295715
benchmark,SWE,2015,65,m,289308
benchmark,SWE,2015,70,f,237736
benchmark,SWE,2015,70,m,227993
benchmark,SWE,2015,75,f,174060
benchmark,SWE,2015,75,m,151136
benchmark,SWE,2015,80,f,136340
benchmark,SWE,2015,80,m,100103
benchmark,SWE,2015,85,f,97911
benchmark,SWE,2015,85,m,57988
benchmark,SWE,2015,90,f,50821
benchmark,SWE,2015,90,m,22887
benchmark,SWE,2015,95,f,11972
benchmark,SWE,2015,95,m,3766
benchmark,SWE,2015,100,f,713
benchmark,SWE,2015,100,m,148
benchmark,SWE,2020,0,f,290197
benchmark,SWE,2020,0,m,306656
benchmark,SWE,2020,5,f,297535
benchmark,SWE,2020,5,m,314292
benchmark,SWE,2020,10,f,288978
benchmark,SWE,2020,10,m,305333
benchmark,SWE,2020,15,f,265696
benchmark,SWE,2020,15,m,279961
benchmark,SWE,2020,20,f,213457
benchmark,SWE,2020,20,m,225288
benchmark,SWE,2020,25,f,320862
benchmark,SWE,2020,25,m,336356
benchmark,SWE,2020,30,f,308569
benchmark,SWE,2020,30,m,319036
benchmark,SWE,2020,35,f,286223
benchmark,SWE,2020,35,m,295712
benchmark,SWE,2020,40,f,287860
benchmark,SWE,2020,40,m,295973
benchmark,SWE,2020,45,f,311872
benchmark,SWE,2020,45,m,318757
benchmark,SWE,2020,50,f,319894
benchmark,SWE,2020,50,m,328274
benchmark,SWE,2020,55,f,296224
benchmark,SWE,2020,55,m,300841
benchmark,SWE,2020,60,f,277218
benchmark,SWE,2020,60,m,276863
benchmark,SWE,2020,65,f,268328
benchmark,SWE,2020,65,m,261852
benchmark,SWE,2020,70,f,281612
benchmark,SWE,2020,70,m,266966
benchmark,SWE,2020,75,f,216083
benchmark,SWE,2020,75,m,197942
benchmark,SWE,2020,80,f,145125
benchmark,SWE,2020,80,m,118143
benchmark,SWE,2020,85,f,95397
benchmark,SWE,2020,85,m,63993
benchmark,SWE,2020,90,f,49583
benchmark,SWE,2020,90,m,25970
benchmark,SWE,2020,95,f,15656
benchmark,SWE,2020,95,m,6438
benchmark,SWE,2020,100,f,2624
benchmark,SWE,2020,100,m,1374
benchmark,SWE,2025,0,f,290983
benchmark,SWE,2025,0,m,306511
benchmark,SWE,2025,5,f,305547
benchmark,SWE,2025,5,m,322617
benchmark,SWE,2025,10,f,311171
benchmark,SWE,2025,10,m,328412
benchmark,SWE,2025,15,f,301336
benchmark,SWE,2025,15,m,318021
benchmark,SWE,2025,20,f,276105
benchmark,SWE,2025,20,m,290360
benchmark,SWE,2025,25,f,223261
benchmark,SWE,2025,25,m,234228
benchmark,SWE,2025,30,f,328921
benchmark,SWE,2025,30,m,343526
benchmark,SWE,2025,35,f,314069
benchmark,SWE,2025,35,m,323482
benchmark,SWE,2025,40,f,289702
benchmark,SWE,2025,40,m,297626
benchmark,SWE,2025,45,f,290203
benchmark,SWE,2025,45,m,297296
benchmark,SWE,2025,50,f,312402
benchmark,SWE,2025,50,m,318779
benchmark,SWE,2025,55,f,318661
benchmark,SWE,2025,55,m,324971
benchmark,SWE,2025,60,f,292824
benchmark,SWE,2025,60,m,294006
benchmark,SWE,2025,65,f,270905
benchmark,SWE,2025,65,m,265577
benchmark,SWE,2025,70,f,256972
benchmark,SWE,2025,70,m,244067
benchmark,SWE,2025,75,f,257700
benchmark,SWE,2025,75,m,234443
benchmark,SWE,2025,80,f,184572
benchmark,SWE,2025,80,m,156768
benchmark,SWE,2025,85,f,106050
benchmark,SWE,2025,85,m,76239
benchmark,SWE,2025,90,f,51169
benchmark,SWE,2025,90,m,28407
benchmark,SWE,2025,95,f,16107
benchmark,SWE,2025,95,m,6921
benchmark,SWE,2025,100,f,3186
benchmark,SWE,2025,100,m,1561
benchmark,SWE,2030,0,f,288208
benchmark,SWE,2030,0,m,303470
benchmark,SWE,2030,5,f,308534
benchmark,SWE,2030,5,m,325072
benchmark,SWE,2030,10,f,320356
benchmark,SWE,2030,10,m,337985
benchmark,SWE,2030,15,f,324875
benchmark,SWE,2030,15,m,342439
benchmark,SWE,2030,20,f,312938
benchmark,SWE,2030,20,m,329545
benchmark,SWE,2030,25,f,286108
benchmark,SWE,2030,25,m,300022
benchmark,SWE,2030,30,f,232805
benchmark,SWE,2030,30,m,242932
benchmark,SWE,2030,35,f,337380
benchmark,SWE,2030,35,m,350998
benchmark,SWE,2030,40,f,319485
benchmark,SWE,2030,40,m,327803
benchmark,SWE,2030,45,f,293174
benchmark,SWE,2030,45,m,299522
benchmark,SWE,2030,50,f,292148
benchmark,SWE,2030,50,m,297907
benchmark,SWE,2030,55,f,312108
benchmark,SWE,2030,55,m,316925
benchmark,SWE,2030,60,f,315672
benchmark,SWE,2030,60,m,318929
benchmark,SWE,2030,65,f,286995
benchmark,SWE,2030,65,m,283143
benchmark,SWE,2030,70,f,261083
benchmark,SWE,2030,70,m,249532
benchmark,SWE,2030,75,f,237622
benchmark,SWE,2030,75,m,217528
benchmark,SWE,2030,80,f,224596
benchmark,SWE,2030,80,m,190918
benchmark,SWE,2030,85,f,139652
benchmark,SWE,2030,85,m,104717
benchmark,SWE,2030,90,f,59375
benchmark,SWE,2030,90,m,35114
benchmark,SWE,2030,95,f,17164
benchmark,SWE,2030,95,m,7634
benchmark,SWE,2030,100,f,3302
benchmark,SWE,2030,100,m,1618
benchmark,SWE,2035,0,f,298724
benchmark,SWE,2035,0,m,314542
benchmark,SWE,2035,5,f,308786
benchmark,SWE,2035,5,m,325418
benchmark,SWE,2035,10,f,325742
benchmark,SWE,2035,10,m,343166
benchmark,SWE,2035,15,f,335194
benchmark,SWE,2035,15,m,353238
benchmark,SWE,2035,20,f,337948
benchmark,SWE,2035,20,m,355440
benchmark,SWE,2035,25,f,324225
benchmark,SWE,2035,25,m,340396
benchmark,SWE,2035,30,f,296029
benchmark,SWE,2035,30,m,309587
benchmark,SWE,2035,35,f,242898
benchmark,SWE,2035,35,m,252038
benchmark,SWE,2035,40,f,345439
benchmark,SWE,2035,40,m,358010
benchmark,SWE,2035,45,f,324728
benchmark,SWE,2035,45,m,331853
benchmark,SWE,2035,50,f,296338
benchmark,SWE,2035,50,m,300909
benchmark,SWE,2035,55,f,293438
benchmark,SWE,2035,55,m,297114
benchmark,SWE,2035,60,f,310345
benchmark,SWE,2035,60,m,312641
benchmark,SWE,2035,65,f,310526
benchmark,SWE,2035,65,m,308936
benchmark,SWE,2035,70,f,278101
benchmark,SWE,2035,70,m,267903
benchmark,SWE,2035,75,f,243512
benchmark,SWE,2035,75,m,224944
benchmark,SWE,2035,80,f,210675
benchmark,SWE,2035,80,m,181202
benchmark,SWE,2035,85,f,175493
benchmark,SWE,2035,85,m,132862
benchmark,SWE,2035,90,f,81925
benchmark,SWE,2035,90,m,50483
benchmark,SWE,2035,95,f,20901
benchmark,SWE,2035,95,m,9740
benchmark,SWE,2035,100,f,3576
benchmark,SWE,2035,100,m,1704
benchmark,SWE,2040,0,f,327690
benchmark,SWE,2040,0,m,345058
benchmark,SWE,2040,5,f,322583
benchmark,SWE,2040,5,m,340222
benchmark,SWE,2040,10,f,329120
benchmark,SWE,2040,10,m,346914
benchmark,SWE,2040,15,f,343167
benchmark,SWE,2040,15,m,361247
benchmark,SWE,2040,20,f,349587
benchmark,SWE,2040,20,m,367658
benchmark,SWE,2040,25,f,350762
benchmark,SWE,2040,25,m,367826
benchmark,SWE,2040,30,f,335496
benchmark,SWE,2040,30,m,351203
benchmark,SWE,2040,35,f,306632
benchmark,SWE,2040,35,m,319695
benchmark,SWE,2040,40,f,252543
benchmark,SWE,2040,40,m,260657
benchmark,SWE,2040,45,f,352984
benchmark,SWE,2040,45,m,364395
benchmark,SWE,2040,50,f,329451
benchmark,SWE,2040,50,m,335088
benchmark,SWE,2040,55,f,298866
benchmark,SWE,2040,55,m,301004
benchmark,SWE,2040,60,f,293409
benchmark,SWE,2040,60,m,294234
benchmark,SWE,2040,65,f,306692
benchmark,SWE,2040,65,m,304798
benchmark,SWE,2040,70,f,302569
benchmark,SWE,2040,70,m,294652
benchmark,SWE,2040,75,f,261435
benchmark,SWE,2040,75,m,244005
benchmark,SWE,2040,80,f,219179
benchmark,SWE,2040,80,m,191090
benchmark,SWE,2040,85,f,169289
benchmark,SWE,2040,85,m,130616
benchmark,SWE,2040,90,f,107787
benchmark,SWE,2040,90,m,67486
benchmark,SWE,2040,95,f,30218
benchmark,SWE,2040,95,m,14418
benchmark,SWE,2040,100,f,4309
benchmark,SWE,2040,100,m,1963
benchmark,SWE,2045,0,f,359978
benchmark,SWE,2045,0,m,379499
benchmark,SWE,2045,5,f,355652
benchmark,SWE,2045,5,m,375492
benchmark,SWE,2045,10,f,346377
benchmark,SWE,2045,10,m,365584
benchmark,SWE,2045,15,f,349858
benchmark,SWE,2045,15,m,368576
benchmark,SWE,2045,20,f,360327
benchmark,SWE,2045,20,m,378642
benchmark,SWE,2045,25,f,364006
benchmark,SWE,2045,25,m,381688
benchmark,SWE,2045,30,f,363708
benchmark,SWE,2045,30,m,380298
benchmark,SWE,2045,35,f,347662
benchmark,SWE,2045,35,m,362756
benchmark,SWE,2045,40,f,316997
benchmark,SWE,2045,40,m,329398
benchmark,SWE,2045,45,f,261771
benchmark,SWE,2045,45,m,268741
benchmark,SWE,2045,50,f,359884
benchmark,SWE,2045,50,m,369773
benchmark,SWE,2045,55,f,333494
benchmark,SWE,2045,55,m,336931
benchmark,SWE,2045,60,f,300240
benchmark,SWE,2045,60,m,299292
benchmark,SWE,2045,65,f,291800
benchmark,SWE,2045,65,m,288396
benchmark,SWE,2045,70,f,300693
benchmark,SWE,2045,70,m,293211
benchmark,SWE,2045,75,f,286747
benchmark,SWE,2045,75,m,271447
benchmark,SWE,2045,80,f,238539
benchmark,SWE,2045,80,m,211037
benchmark,SWE,2045,85,f,180732
benchmark,SWE,2045,85,m,142208
benchmark,SWE,2045,90,f,108518
benchmark,SWE,2045,90,m,69650
benchmark,SWE,2045,95,f,41884
benchmark,SWE,2045,95,m,20198
benchmark,SWE,2045,100,f,6112
benchmark,SWE,2045,100,m,2546
benchmark,SWE,2050,0,f,386778
benchmark,SWE,2050,0,m,408195
benchmark,SWE,2050,5,f,392931
benchmark,SWE,2050,5,m,415638
benchmark,SWE,2050,10,f,383522
benchmark,SWE,2050,10,m,405408
benchmark,SWE,2050,15,f,370602
benchmark,SWE,2050,15,m,391036
