scenario,dest,year,sex,nativity,pop
no-migration,CYP,2015,f,eu,47852
no-migration,CYP,2015,f,native,331240
no-migration,CYP,2015,f,non-eu,48304
no-migration,CYP,2015,m,eu,44919
no-migration,CYP,2015,m,native,328788
no-migration,CYP,2015,m,non-eu,29472
no-migration,CYP,2020,f,eu,47517
no-migration,CYP,2020,f,native,339044
no-migration,CYP,2020,f,non-eu,48712
no-migration,CYP,2020,m,eu,44132
no-migration,CYP,2020,m,native,335921
no-migration,CYP,2020,m,non-eu,29886
no-migration,CYP,2025,f,eu,47040
no-migration,CYP,2025,f,native,345314
no-migration,CYP,2025,f,non-eu,49087
no-migration,CYP,2025,m,eu,43256
no-migration,CYP,2025,m,native,342515
no-migration,CYP,2025,m,non-eu,30338
no-migration,CYP,2030,f,eu,46294
no-migration,CYP,2030,f,native,348462
no-migration,CYP,2030,f,non-eu,49216
no-migration,CYP,2030,m,eu,42108
no-migration,CYP,2030,m,native,345964
no-migration,CYP,2030,m,non-eu,30556
no-migration,CYP,2035,f,eu,45143
no-migration,CYP,2035,f,native,349373
no-migration,CYP,2035,f,non-eu,48965
no-migration,CYP,2035,m,eu,40594
no-migration,CYP,2035,m,native,347182
no-migration,CYP,2035,m,non-eu,30416
no-migration,CYP,2040,f,eu,43563
no-migration,CYP,2040,f,native,349089
no-migration,CYP,2040,f,non-eu,48280
no-migration,CYP,2040,m,eu,38734
no-migration,CYP,2040,m,native,347346
no-migration,CYP,2040,m,non-eu,29909
no-migration,CYP,2045,f,eu,41570
no-migration,CYP,2045,f,native,347992
no-migration,CYP,2045,f,non-eu,47058
no-migration,CYP,2045,m,eu,36602
no-migration,CYP,2045,m,native,346880
no-migration,CYP,2045,m,non-eu,29019
no-migration,CYP,2050,f,eu,39232
no-migration,CYP,2050,f,native,345904
no-migration,CYP,2050,f,non-eu,45218
no-migration,CYP,2050,m,eu,34207
no-migration,CYP,2050,m,native,345623
no-migration,CYP,2050,m,non-eu,27759
no-migration,CZE,2015,f,eu,61673
no-migration,CZE,2015,f,native,5059751
no-migration,CZE,2015,f,non-eu,106990
no-migration,CZE,2015,m,eu,93234
no-migration,CZE,2015,m,native,4811877
no-migration,CZE,2015,m,non-eu,129727
no-migration,CZE,2020,f,eu,60981
no-migration,CZE,2020,f,native,5037176
no-migration,CZE,2020,f,non-eu,106775
no-migration,CZE,2020,m,eu,90835
no-migration,CZE,2020,m,native,4800891
no-migration,CZE,2020,m,non-eu,128435
no-migration,CZE,2025,f,eu,60316
no-migration,CZE,2025,f,native,4987494
no-migration,CZE,2025,f,non-eu,106537
no-migration,CZE,2025,m,eu,87799
no-migration,CZE,2025,m,native,4752836
no-migration,CZE,2025,m,non-eu,126428
no-migration,CZE,2030,f,eu,59390
no-migration,CZE,2030,f,native,4906725
no-migration,CZE,2030,f,non-eu,105774
no-migration,CZE,2030,m,eu,83990
no-migration,CZE,2030,m,native,4670927
no-migration,CZE,2030,m,non-eu,123056
no-migration,CZE,2035,f,eu,57997
no-migration,CZE,2035,f,native,4804660
no-migration,CZE,2035,f,non-eu,104193
no-migration,CZE,2035,m,eu,79285
no-migration,CZE,2035,m,native,4570855
no-migration,CZE,2035,m,non-eu,118130
no-migration,CZE,2040,f,eu,56036
no-migration,CZE,2040,f,native,4700354
no-migration,CZE,2040,f,non-eu,101562
no-migration,CZE,2040,m,eu,73688
no-migration,CZE,2040,m,native,4474208
no-migration,CZE,2040,m,non-eu,111386
no-migration,CZE,2045,f,eu,53509
no-migration,CZE,2045,f,native,4598810
no-migration,CZE,2045,f,non-eu,97622
no-migration,CZE,2045,m,eu,67381
no-migration,CZE,2045,m,native,4384815
no-migration,CZE,2045,m,non-eu,103019
no-migration,CZE,2050,f,eu,50497
no-migration,CZE,2050,f,native,4495825
no-migration,CZE,2050,f,non-eu,92214
no-migration,CZE,2050,m,eu,60428
no-migration,CZE,2050,m,native,4292930
no-migration,CZE,2050,m,non-eu,93171
no-migration,DEU,2015,f,eu,2155079
no-migration,DEU,2015,f,native,35820049
no-migration,DEU,2015,f,non-eu,2039527
no-migration,DEU,2015,m,eu,1911480
no-migration,DEU,2015,m,native,34482722
no-migration,DEU,2015,m,non-eu,2014501
no-migration,DEU,2020,f,eu,1912692
no-migration,DEU,2020,f,native,35633374
no-migration,DEU,2020,f,non-eu,1982503
no-migration,DEU,2020,m,eu,1686871
no-migration,DEU,2020,m,native,34527182
no-migration,DEU,2020,m,non-eu,1940089
no-migration,DEU,2025,f,eu,1680454
no-migration,DEU,2025,f,native,35396969
no-migration,DEU,2025,f,non-eu,1918241
no-migration,DEU,2025,m,eu,1442256
no-migration,DEU,2025,m,native,34358484
no-migration,DEU,2025,m,non-eu,1848243
no-migration,DEU,2030,f,eu,1453988
no-migration,DEU,2030,f,native,35048755
no-migration,DEU,2030,f,non-eu,1844353
no-migration,DEU,2030,m,eu,1216614
no-migration,DEU,2030,m,native,34039789
no-migration,DEU,2030,m,non-eu,1744578
no-migration,DEU,2035,f,eu,1244373
no-migration,DEU,2035,f,native,34599362
no-migration,DEU,2035,f,non-eu,1760760
no-migration,DEU,2035,m,eu,1024258
no-migration,DEU,2035,m,native,33602835
no-migration,DEU,2035,m,non-eu,1632272
no-migration,DEU,2040,f,eu,1058166
no-migration,DEU,2040,f,native,34054935
no-migration,DEU,2040,f,non-eu,1666876
no-migration,DEU,2040,m,eu,868773
no-migration,DEU,2040,m,native,33067351
no-migration,DEU,2040,m,non-eu,1513394
no-migration,DEU,2045,f,eu,908568
no-migration,DEU,2045,f,native,33428292
no-migration,DEU,2045,f,non-eu,1562666
no-migration,DEU,2045,m,eu,744443
no-migration,DEU,2045,m,native,32429629
no-migration,DEU,2045,m,non-eu,1387869
no-migration,DEU,2050,f,eu,791515
no-migration,DEU,2050,f,native,32682994
no-migration,DEU,2050,f,non-eu,1446029
no-migration,DEU,2050,m,eu,642307
no-migration,DEU,2050,m,native,31674085
no-migration,DEU,2050,m,non-eu,1254661
no-migration,DNK,2015,f,eu,93395
no-migration,DNK,2015,f,native,2445725
no-migration,DNK,2015,f,non-eu,177643
no-migration,DNK,2015,m,eu,99313
no-migration,DNK,2015,m,native,2432912
no-migration,DNK,2015,m,non-eu,161121
no-migration,DNK,2020,f,eu,91138
no-migration,DNK,2020,f,native,2480518
no-migration,DNK,2020,f,non-eu,176548
no-migration,DNK,2020,m,eu,97241
no-migration,DNK,2020,m,native,2462490
no-migration,DNK,2020,m,non-eu,159326
no-migration,DNK,2025,f,eu,88952
no-migration,DNK,2025,f,native,2505623
no-migration,DNK,2025,f,non-eu,175753
no-migration,DNK,2025,m,eu,94935
no-migration,DNK,2025,m,native,2485097
no-migration,DNK,2025,m,non-eu,157652
no-migration,DNK,2030,f,eu,86496
no-migration,DNK,2030,f,native,2528081
no-migration,DNK,2030,f,non-eu,174039
no-migration,DNK,2030,m,eu,92081
no-migration,DNK,2030,m,native,2505712
no-migration,DNK,2030,m,non-eu,154884
no-migration,DNK,2035,f,eu,83590
no-migration,DNK,2035,f,native,2544213
no-migration,DNK,2035,f,non-eu,170824
no-migration,DNK,2035,m,eu,88555
no-migration,DNK,2035,m,native,2520831
no-migration,DNK,2035,m,non-eu,150381
no-migration,DNK,2040,f,eu,80240
no-migration,DNK,2040,f,native,2552670
no-migration,DNK,2040,f,non-eu,165915
no-migration,DNK,2040,m,eu,84420
no-migration,DNK,2040,m,native,2530277
no-migration,DNK,2040,m,non-eu,144048
no-migration,DNK,2045,f,eu,76463
no-migration,DNK,2045,f,native,2554405
no-migration,DNK,2045,f,non-eu,159054
no-migration,DNK,2045,m,eu,79720
no-migration,DNK,2045,m,native,2535144
no-migration,DNK,2045,m,non-eu,135658
no-migration,DNK,2050,f,eu,72204
no-migration,DNK,2050,f,native,2553113
no-migration,DNK,2050,f,non-eu,149965
no-migration,DNK,2050,m,eu,74374
no-migration,DNK,2050,m,native,2537473
no-migration,DNK,2050,m,non-eu,125340
no-migration,ESP,2015,f,eu,953443
no-migration,ESP,2015,f,native,20446009
no-migration,ESP,2015,f,non-eu,1952117
no-migration,ESP,2015,m,eu,926230
no-migration,ESP,2015,m,native,19759574
no-migration,ESP,2015,m,non-eu,1845021
no-migration,ESP,2020,f,eu,938373
no-migration,ESP,2020,f,native,20435074
no-migration,ESP,2020,f,non-eu,1936405
no-migration,ESP,2020,m,eu,901099
no-migration,ESP,2020,m,native,19803391
no-migration,ESP,2020,m,non-eu,1823495
no-migration,ESP,2025,f,eu,918555
no-migration,ESP,2025,f,native,20279376
no-migration,ESP,2025,f,non-eu,1915662
no-migration,ESP,2025,m,eu,870604
no-migration,ESP,2025,m,native,19689187
no-migration,ESP,2025,m,non-eu,1795533
no-migration,ESP,2030,f,eu,894127
no-migration,ESP,2030,f,native,20046040
no-migration,ESP,2030,f,non-eu,1890364
no-migration,ESP,2030,m,eu,834998
no-migration,ESP,2030,m,native,19472380
no-migration,ESP,2030,m,non-eu,1760178
no-migration,ESP,2035,f,eu,864064
no-migration,ESP,2035,f,native,19781982
no-migration,ESP,2035,f,non-eu,1859308
no-migration,ESP,2035,m,eu,794636
no-migration,ESP,2035,m,native,19201186
no-migration,ESP,2035,m,non-eu,1715724
no-migration,ESP,2040,f,eu,828099
no-migration,ESP,2040,f,native,19510616
no-migration,ESP,2040,f,non-eu,1820628
no-migration,ESP,2040,m,eu,750964
no-migration,ESP,2040,m,native,18914969
no-migration,ESP,2040,m,non-eu,1660551
no-migration,ESP,2045,f,eu,787373
no-migration,ESP,2045,f,native,19203897
no-migration,ESP,2045,f,non-eu,1771111
no-migration,ESP,2045,m,eu,705218
no-migration,ESP,2045,m,native,18596629
no-migration,ESP,2045,m,non-eu,1592447
no-migration,ESP,2050,f,eu,743505
no-migration,ESP,2050,f,native,18810308
no-migration,ESP,2050,f,non-eu,1706650
no-migration,ESP,2050,m,eu,657164
no-migration,ESP,2050,m,native,18194864
no-migration,ESP,2050,m,non-eu,1508600
no-migration,EST,2015,f,eu,7659
no-migration,EST,2015,f,native,580506
no-migration,EST,2015,f,non-eu,104138
no-migration,EST,2015,m,eu,9528
no-migration,EST,2015,m,native,526959
no-migration,EST,2015,m,non-eu,67252
no-migration,EST,2020,f,eu,7643
no-migration,EST,2020,f,native,585096
no-migration,EST,2020,f,non-eu,91684
no-migration,EST,2020,m,eu,9374
no-migration,EST,2020,m,native,534498
no-migration,EST,2020,m,non-eu,58646
no-migration,EST,2025,f,eu,7616
no-migration,EST,2025,f,native,586641
no-migration,EST,2025,f,non-eu,78646
no-migration,EST,2025,m,eu,9200
no-migration,EST,2025,m,native,539653
no-migration,EST,2025,m,non-eu,50236
no-migration,EST,2030,f,eu,7521
no-migration,EST,2030,f,native,584579
no-migration,EST,2030,f,non-eu,66179
no-migration,EST,2030,m,eu,8969
no-migration,EST,2030,m,native,540958
no-migration,EST,2030,m,non-eu,42295
no-migration,EST,2035,f,eu,7343
no-migration,EST,2035,f,native,581063
no-migration,EST,2035,f,non-eu,54739
no-migration,EST,2035,m,eu,8656
no-migration,EST,2035,m,native,539934
no-migration,EST,2035,m,non-eu,34983
no-migration,EST,2040,f,eu,7099
no-migration,EST,2040,f,native,577655
no-migration,EST,2040,f,non-eu,44440
no-migration,EST,2040,m,eu,8242
no-migration,EST,2040,m,native,538303
no-migration,EST,2040,m,non-eu,28411
no-migration,EST,2045,f,eu,6782
no-migration,EST,2045,f,native,574022
no-migration,EST,2045,f,non-eu,35163
no-migration,EST,2045,m,eu,7734
no-migration,EST,2045,m,native,535964
no-migration,EST,2045,m,non-eu,22748
no-migration,EST,2050,f,eu,6409
no-migration,EST,2050,f,native,568981
no-migration,EST,2050,f,non-eu,27058
no-migration,EST,2050,m,eu,7127
no-migration,EST,2050,m,native,531874
no-migration,EST,2050,m,non-eu,17973
no-migration,FIN,2015,f,eu,50595
no-migration,FIN,2015,f,native,2621192
no-migration,FIN,2015,f,non-eu,62464
no-migration,FIN,2015,m,eu,58154
no-migration,FIN,2015,m,native,2528589
no-migration,FIN,2015,m,non-eu,69835
no-migration,FIN,2020,f,eu,50533
no-migration,FIN,2020,f,native,2637210
no-migration,FIN,2020,f,non-eu,63176
no-migration,FIN,2020,m,eu,57630
no-migration,FIN,2020,m,native,2555572
no-migration,FIN,2020,m,non-eu,70342
no-migration,FIN,2025,f,eu,50568
no-migration,FIN,2025,f,native,2645498
no-migration,FIN,2025,f,non-eu,64648
no-migration,FIN,2025,m,eu,57062
no-migration,FIN,2025,m,native,2564427
no-migration,FIN,2025,m,non-eu,71503
no-migration,FIN,2030,f,eu,50412
no-migration,FIN,2030,f,native,2650466
no-migration,FIN,2030,f,non-eu,65921
no-migration,FIN,2030,m,eu,56103
no-migration,FIN,2030,m,native,2566537
no-migration,FIN,2030,m,non-eu,72255
no-migration,FIN,2035,f,eu,49874
no-migration,FIN,2035,f,native,2648058
no-migration,FIN,2035,f,non-eu,66616
no-migration,FIN,2035,m,eu,54604
no-migration,FIN,2035,m,native,2561043
no-migration,FIN,2035,m,non-eu,72230
no-migration,FIN,2040,f,eu,48909
no-migration,FIN,2040,f,native,2638145
no-migration,FIN,2040,f,non-eu,66641
no-migration,FIN,2040,m,eu,52556
no-migration,FIN,2040,m,native,2551426
no-migration,FIN,2040,m,non-eu,71306
no-migration,FIN,2045,f,eu,47426
no-migration,FIN,2045,f,native,2624055
no-migration,FIN,2045,f,non-eu,65868
no-migration,FIN,2045,m,eu,49941
no-migration,FIN,2045,m,native,2542591
no-migration,FIN,2045,m,non-eu,69396
no-migration,FIN,2050,f,eu,45350
no-migration,FIN,2050,f,native,2612206
no-migration,FIN,2050,f,non-eu,64240
no-migration,FIN,2050,m,eu,46729
no-migration,FIN,2050,m,native,2538771
no-migration,FIN,2050,m,non-eu,66416
no-migration,FRA,2015,f,eu,1185416
no-migration,FRA,2015,f,native,30214131
no-migration,FRA,2015,f,non-eu,2746605
no-migration,FRA,2015,m,eu,1021740
no-migration,FRA,2015,m,native,28365684
no-migration,FRA,2015,m,non-eu,2642490
no-migration,FRA,2020,f,eu,1108628
no-migration,FRA,2020,f,native,30843192
no-migration,FRA,2020,f,non-eu,2665729
no-migration,FRA,2020,m,eu,948460
no-migration,FRA,2020,m,native,29153465
no-migration,FRA,2020,m,non-eu,2524736
no-migration,FRA,2025,f,eu,1030089
no-migration,FRA,2025,f,native,31410344
no-migration,FRA,2025,f,non-eu,2573671
no-migration,FRA,2025,m,eu,870285
no-migration,FRA,2025,m,native,29813412
no-migration,FRA,2025,m,non-eu,2388731
no-migration,FRA,2030,f,eu,952888
no-migration,FRA,2030,f,native,31992952
no-migration,FRA,2030,f,non-eu,2471063
no-migration,FRA,2030,m,eu,792105
no-migration,FRA,2030,m,native,30466027
no-migration,FRA,2030,m,non-eu,2239306
no-migration,FRA,2035,f,eu,876614
no-migration,FRA,2035,f,native,32597128
no-migration,FRA,2035,f,non-eu,2356902
no-migration,FRA,2035,m,eu,714204
no-migration,FRA,2035,m,native,31111192
no-migration,FRA,2035,m,non-eu,2077682
no-migration,FRA,2040,f,eu,799068
no-migration,FRA,2040,f,native,33164599
no-migration,FRA,2040,f,non-eu,2229147
no-migration,FRA,2040,m,eu,636345
no-migration,FRA,2040,m,native,31706887
no-migration,FRA,2040,m,non-eu,1905067
no-migration,FRA,2045,f,eu,718263
no-migration,FRA,2045,f,native,33630976
no-migration,FRA,2045,f,non-eu,2084109
no-migration,FRA,2045,m,eu,558670
no-migration,FRA,2045,m,native,32223429
no-migration,FRA,2045,m,non-eu,1723450
no-migration,FRA,2050,f,eu,634307
no-migration,FRA,2050,f,native,34004014
no-migration,FRA,2050,f,non-eu,1918177
no-migration,FRA,2050,m,eu,482629
no-migration,FRA,2050,m,native,32679866
no-migration,FRA,2050,m,non-eu,1536041
no-migration,GBR,2015,f,eu,1466974
no-migration,GBR,2015,f,native,28518054
no-migration,GBR,2015,f,non-eu,2700672
no-migration,GBR,2015,m,eu,1255356
no-migration,GBR,2015,m,native,27895103
no-migration,GBR,2015,m,non-eu,2544860
no-migration,GBR,2020,f,eu,1406827
no-migration,GBR,2020,f,native,29146796
no-migration,GBR,2020,f,non-eu,2636277
no-migration,GBR,2020,m,eu,1209928
no-migration,GBR,2020,m,native,28681046
no-migration,GBR,2020,m,non-eu,2472418
no-migration,GBR,2025,f,eu,1345918
no-migration,GBR,2025,f,native,29652035
no-migration,GBR,2025,f,non-eu,2562844
no-migration,GBR,2025,m,eu,1163321
no-migration,GBR,2025,m,native,29288147
no-migration,GBR,2025,m,non-eu,2390357
no-migration,GBR,2030,f,eu,1286276
no-migration,GBR,2030,f,native,30060299
no-migration,GBR,2030,f,non-eu,2479353
no-migration,GBR,2030,m,eu,1115395
no-migration,GBR,2030,m,native,29739246
no-migration,GBR,2030,m,non-eu,2298032
no-migration,GBR,2035,f,eu,1228146
no-migration,GBR,2035,f,native,30378021
no-migration,GBR,2035,f,non-eu,2384309
no-migration,GBR,2035,m,eu,1066158
no-migration,GBR,2035,m,native,30081897
no-migration,GBR,2035,m,non-eu,2195047
no-migration,GBR,2040,f,eu,1170315
no-migration,GBR,2040,f,native,30658503
no-migration,GBR,2040,f,non-eu,2275745
no-migration,GBR,2040,m,eu,1014874
no-migration,GBR,2040,m,native,30388190
no-migration,GBR,2040,m,non-eu,2080248
no-migration,GBR,2045,f,eu,1111581
no-migration,GBR,2045,f,native,30949019
no-migration,GBR,2045,f,non-eu,2151063
no-migration,GBR,2045,m,eu,961121
no-migration,GBR,2045,m,native,30714091
no-migration,GBR,2045,m,non-eu,1950865
no-migration,GBR,2050,f,eu,1051316
no-migration,GBR,2050,f,native,31239017
no-migration,GBR,2050,f,non-eu,2008453
no-migration,GBR,2050,m,eu,904039
no-migration,GBR,2050,m,native,31045721
no-migration,GBR,2050,m,non-eu,1804425
no-migration,GRC,2015,f,eu,194362
no-migration,GRC,2015,f,native,4917236
no-migration,GRC,2015,f,non-eu,451094
no-migration,GRC,2015,m,eu,123136
no-migration,GRC,2015,m,native,4697861
no-migration,GRC,2015,m,non-eu,417958
no-migration,GRC,2020,f,eu,192648
no-migration,GRC,2020,f,native,4869207
no-migration,GRC,2020,f,non-eu,439849
no-migration,GRC,2020,m,eu,121659
no-migration,GRC,2020,m,native,4646885
no-migration,GRC,2020,m,non-eu,408858
no-migration,GRC,2025,f,eu,190160
no-migration,GRC,2025,f,native,4806839
no-migration,GRC,2025,f,non-eu,428892
no-migration,GRC,2025,m,eu,119428
no-migration,GRC,2025,m,native,4575258
no-migration,GRC,2025,m,non-eu,398159
no-migration,GRC,2030,f,eu,186777
no-migration,GRC,2030,f,native,4729343
no-migration,GRC,2030,f,non-eu,417601
no-migration,GRC,2030,m,eu,116500
no-migration,GRC,2030,m,native,4499853
no-migration,GRC,2030,m,non-eu,386167
no-migration,GRC,2035,f,eu,182126
no-migration,GRC,2035,f,native,4647874
no-migration,GRC,2035,f,non-eu,404995
no-migration,GRC,2035,m,eu,112696
no-migration,GRC,2035,m,native,4425751
no-migration,GRC,2035,m,non-eu,371936
no-migration,GRC,2040,f,eu,175892
no-migration,GRC,2040,f,native,4566090
no-migration,GRC,2040,f,non-eu,390123
no-migration,GRC,2040,m,eu,107922
no-migration,GRC,2040,m,native,4353047
no-migration,GRC,2040,m,non-eu,355034
no-migration,GRC,2045,f,eu,167892
no-migration,GRC,2045,f,native,4479213
no-migration,GRC,2045,f,non-eu,372239
no-migration,GRC,2045,m,eu,102231
no-migration,GRC,2045,m,native,4277317
no-migration,GRC,2045,m,non-eu,335021
no-migration,GRC,2050,f,eu,157934
no-migration,GRC,2050,f,native,4382124
no-migration,GRC,2050,f,non-eu,350598
no-migration,GRC,2050,m,eu,95594
no-migration,GRC,2050,m,native,4194060
no-migration,GRC,2050,m,non-eu,311610
no-migration,HRV,2015,f,eu,36364
no-migration,HRV,2015,f,native,1881718
no-migration,HRV,2015,f,non-eu,245385
no-migration,HRV,2015,m,eu,28872
no-migration,HRV,2015,m,native,1775786
no-migration,HRV,2015,m,non-eu,210145
no-migration,HRV,2020,f,eu,35045
no-migration,HRV,2020,f,native,1866125
no-migration,HRV,2020,f,non-eu,230572
no-migration,HRV,2020,m,eu,28116
no-migration,HRV,2020,m,native,1767110
no-migration,HRV,2020,m,non-eu,192157
no-migration,HRV,2025,f,eu,33810
no-migration,HRV,2025,f,native,1840162
no-migration,HRV,2025,f,non-eu,213912
no-migration,HRV,2025,m,eu,27504
no-migration,HRV,2025,m,native,1754870
no-migration,HRV,2025,m,non-eu,174591
no-migration,HRV,2030,f,eu,32669
no-migration,HRV,2030,f,native,1816070
no-migration,HRV,2030,f,non-eu,196456
no-migration,HRV,2030,m,eu,26814
no-migration,HRV,2030,m,native,1739610
no-migration,HRV,2030,m,non-eu,157023
no-migration,HRV,2035,f,eu,31464
no-migration,HRV,2035,f,native,1791457
no-migration,HRV,2035,f,non-eu,178618
no-migration,HRV,2035,m,eu,25975
no-migration,HRV,2035,m,native,1719820
no-migration,HRV,2035,m,non-eu,139793
no-migration,HRV,2040,f,eu,30134
no-migration,HRV,2040,f,native,1764426
no-migration,HRV,2040,f,non-eu,160551
no-migration,HRV,2040,m,eu,24941
no-migration,HRV,2040,m,native,1695618
no-migration,HRV,2040,m,non-eu,122971
no-migration,HRV,2045,f,eu,28648
no-migration,HRV,2045,f,native,1734061
no-migration,HRV,2045,f,non-eu,142099
no-migration,HRV,2045,m,eu,23745
no-migration,HRV,2045,m,native,1668197
no-migration,HRV,2045,m,non-eu,106521
no-migration,HRV,2050,f,eu,27062
no-migration,HRV,2050,f,native,1700438
no-migration,HRV,2050,f,non-eu,123195
no-migration,HRV,2050,m,eu,22354
no-migration,HRV,2050,m,native,1638426
no-migration,HRV,2050,m,non-eu,90520
no-migration,HUN,2015,f,eu,148841
no-migration,HUN,2015,f,native,4919758
no-migration,HUN,2015,f,non-eu,70204
no-migration,HUN,2015,m,eu,141733
no-migration,HUN,2015,m,native,4459741
no-migration,HUN,2015,m,non-eu,76018
no-migration,HUN,2020,f,eu,139049
no-migration,HUN,2020,f,native,4808947
no-migration,HUN,2020,f,non-eu,68536
no-migration,HUN,2020,m,eu,131559
no-migration,HUN,2020,m,native,4375037
no-migration,HUN,2020,m,non-eu,74025
no-migration,HUN,2025,f,eu,129949
no-migration,HUN,2025,f,native,4677993
no-migration,HUN,2025,f,non-eu,67256
no-migration,HUN,2025,m,eu,122051
no-migration,HUN,2025,m,native,4273058
no-migration,HUN,2025,m,non-eu,72152
no-migration,HUN,2030,f,eu,121178
no-migration,HUN,2030,f,native,4542363
no-migration,HUN,2030,f,non-eu,65746
no-migration,HUN,2030,m,eu,112763
no-migration,HUN,2030,m,native,4163097
no-migration,HUN,2030,m,non-eu,69851
no-migration,HUN,2035,f,eu,112629
no-migration,HUN,2035,f,native,4400306
no-migration,HUN,2035,f,non-eu,63611
no-migration,HUN,2035,m,eu,103661
no-migration,HUN,2035,m,native,4044501
no-migration,HUN,2035,m,non-eu,66910
no-migration,HUN,2040,f,eu,104317
no-migration,HUN,2040,f,native,4253928
no-migration,HUN,2040,f,non-eu,60855
no-migration,HUN,2040,m,eu,94729
no-migration,HUN,2040,m,native,3920446
no-migration,HUN,2040,m,non-eu,63257
no-migration,HUN,2045,f,eu,96172
no-migration,HUN,2045,f,native,4105370
no-migration,HUN,2045,f,non-eu,57580
no-migration,HUN,2045,m,eu,85825
no-migration,HUN,2045,m,native,3792653
no-migration,HUN,2045,m,non-eu,58890
no-migration,HUN,2050,f,eu,87938
no-migration,HUN,2050,f,native,3957978
no-migration,HUN,2050,f,non-eu,53752
no-migration,HUN,2050,m,eu,76731
no-migration,HUN,2050,m,native,3661906
no-migration,HUN,2050,m,non-eu,53889
no-migration,IRL,2015,f,eu,264648
no-migration,IRL,2015,f,native,1904007
no-migration,IRL,2015,f,non-eu,102024
no-migration,IRL,2015,m,eu,254712
no-migration,IRL,2015,m,native,1863265
no-migration,IRL,2015,m,non-eu,102406
no-migration,IRL,2020,f,eu,261638
no-migration,IRL,2020,f,native,2003672
no-migration,IRL,2020,f,non-eu,103276
no-migration,IRL,2020,m,eu,251139
no-migration,IRL,2020,m,native,1967494
no-migration,IRL,2020,m,non-eu,103507
no-migration,IRL,2025,f,eu,258075
no-migration,IRL,2025,f,native,2089575
no-migration,IRL,2025,f,non-eu,104753
no-migration,IRL,2025,m,eu,246781
no-migration,IRL,2025,m,native,2055339
no-migration,IRL,2025,m,non-eu,104753
no-migration,IRL,2030,f,eu,253887
no-migration,IRL,2030,f,native,2166328
no-migration,IRL,2030,f,non-eu,106076
no-migration,IRL,2030,m,eu,241415
no-migration,IRL,2030,m,native,2130934
no-migration,IRL,2030,m,non-eu,105707
no-migration,IRL,2035,f,eu,248613
no-migration,IRL,2035,f,native,2238599
no-migration,IRL,2035,f,non-eu,106691
no-migration,IRL,2035,m,eu,234608
no-migration,IRL,2035,m,native,2201121
no-migration,IRL,2035,m,non-eu,105797
no-migration,IRL,2040,f,eu,241980
no-migration,IRL,2040,f,native,2309881
no-migration,IRL,2040,f,non-eu,106415
no-migration,IRL,2040,m,eu,226124
no-migration,IRL,2040,m,native,2270972
no-migration,IRL,2040,m,non-eu,104828
no-migration,IRL,2045,f,eu,233731
no-migration,IRL,2045,f,native,2377787
no-migration,IRL,2045,f,non-eu,105155
no-migration,IRL,2045,m,eu,215578
no-migration,IRL,2045,m,native,2338924
no-migration,IRL,2045,m,non-eu,102524
no-migration,IRL,2050,f,eu,223498
no-migration,IRL,2050,f,native,2438374
no-migration,IRL,2050,f,non-eu,102715
no-migration,IRL,2050,m,eu,202641
no-migration,IRL,2050,m,native,2400949
no-migration,IRL,2050,m,non-eu,98642
no-migration,ITA,2015,f,eu,1059782
no-migration,ITA,2015,f,native,28126489
no-migration,ITA,2015,f,non-eu,1956552
no-migration,ITA,2015,m,eu,671706
no-migration,ITA,2015,m,native,26863798
no-migration,ITA,2015,m,non-eu,1811789
no-migration,ITA,2020,f,eu,1042074
no-migration,ITA,2020,f,native,27749135
